aX,aY,aZ,gX,gY,gZ
-0.010,-0.061,1.081,4.883,0.732,-2.380
-0.017,-0.056,1.095,4.089,1.160,-2.258
-0.015,-0.053,1.079,3.113,2.380,-1.770
-0.007,-0.058,1.072,2.197,3.052,-2.136
-0.002,-0.059,1.044,1.831,3.723,-2.502
0.001,-0.052,1.005,1.831,4.272,-2.319
0.004,-0.039,0.984,1.953,3.357,-1.831
0.010,-0.049,0.980,2.686,1.648,-2.075
0.011,-0.057,0.996,2.991,-0.122,-2.197
0.007,-0.055,1.005,3.357,-0.977,-1.282
-0.000,-0.053,1.017,3.906,-1.465,-0.793
-0.002,-0.057,1.046,3.296,-1.587,-0.610
-0.001,-0.068,1.061,3.967,-1.038,-0.549
-0.003,-0.064,1.041,4.272,0.793,-0.061
-0.010,-0.056,1.023,4.700,1.465,0.549
-0.017,-0.041,1.022,3.967,0.671,0.977
-0.015,-0.045,1.047,2.808,-0.732,0.366
-0.012,-0.063,1.066,1.709,-1.282,-0.793
-0.007,-0.067,1.071,1.526,-1.160,-0.427
-0.005,-0.070,1.071,1.831,-0.305,-0.183
-0.007,-0.066,1.077,2.319,0.854,0.183
-0.012,-0.058,1.075,3.540,1.770,0.305
-0.013,-0.051,1.065,3.906,2.686,0.244
-0.016,-0.044,1.059,3.357,3.174,0.000
-0.013,-0.057,1.070,2.686,3.296,-1.099
-0.010,-0.066,1.082,1.892,3.723,-1.099
-0.015,-0.045,1.097,1.709,4.333,-0.183
-0.020,-0.044,1.087,2.380,5.920,-1.038
-0.025,-0.033,1.111,2.869,7.385,-2.014
-0.010,-0.062,1.122,2.502,8.850,-3.479
-0.009,-0.054,1.119,2.930,11.353,-3.662
-0.015,-0.027,1.099,3.662,14.587,-3.479
-0.007,-0.049,1.069,4.333,17.273,-5.066
-0.002,-0.037,1.062,3.662,17.700,-5.493
0.015,-0.049,1.039,2.380,17.883,-6.042
0.032,-0.066,1.056,1.282,17.700,-6.836
0.025,-0.089,1.013,0.977,18.250,-6.958

-0.624,-0.707,1.988,122.009,-285.583,-18.677
-0.548,-0.709,2.430,107.178,-254.150,-5.859
-0.491,-0.624,2.792,84.229,-210.510,6.104
-0.479,-0.520,2.936,60.852,-154.907,15.076
-0.508,-0.406,2.861,40.466,-95.947,21.301
-0.514,-0.354,2.481,19.592,-40.649,26.611
-0.498,-0.262,1.926,3.052,2.197,32.349
-0.531,-0.110,1.444,-7.568,27.588,30.884
-0.528,-0.157,1.048,-11.963,36.377,19.958
-0.463,-0.104,0.795,-19.714,29.968,14.771
-0.372,-0.143,0.681,-24.719,14.771,7.874
-0.306,-0.230,0.663,-27.649,-3.723,-1.404
-0.302,-0.227,0.751,-28.259,-22.461,-3.357
-0.314,-0.204,0.889,-27.527,-37.720,-2.502
-0.365,-0.180,0.986,-25.208,-44.128,-3.662
-0.392,-0.190,1.119,-23.926,-47.058,-3.784
-0.386,-0.184,1.259,-23.376,-45.227,-3.418
-0.390,-0.231,1.378,-19.043,-35.645,-5.249
-0.404,-0.229,1.423,-13.367,-19.897,-5.676
-0.412,-0.198,1.377,-7.629,-1.953,-3.906
-0.406,-0.183,1.276,-4.578,15.137,-3.479
-0.390,-0.155,1.153,-0.854,28.992,-3.906
-0.362,-0.145,1.011,2.991,38.208,-4.944
-0.326,-0.152,0.922,4.761,40.955,-6.165
-0.291,-0.158,0.864,4.761,38.452,-6.653
-0.257,-0.172,0.816,4.456,34.180,-7.080
-0.236,-0.183,0.781,3.235,28.259,-6.958
-0.230,-0.168,0.767,2.319,21.545,-6.104
-0.238,-0.149,0.801,3.113,13.245,-5.798
-0.242,-0.172,0.861,1.526,5.981,-6.836
-0.255,-0.174,0.885,-0.732,1.282,-6.348
-0.263,-0.161,0.992,-3.418,-3.113,-4.883
-0.263,-0.196,1.039,-5.371,-3.357,-5.859
-0.262,-0.216,1.060,-7.324,-0.854,-5.798
-0.268,-0.219,1.077,-8.545,2.625,-4.761
-0.274,-0.204,1.071,-9.583,6.470,-3.174
-0.268,-0.210,1.049,-10.254,9.888,-2.625
-0.263,-0.210,1.014,-9.583,12.329,-2.380
-0.264,-0.206,0.978,-7.690,13.855,-1.892
-0.263,-0.208,0.956,-6.348,13.611,-1.099
-0.271,-0.189,0.939,-6.714,11.902,0.000
-0.277,-0.196,0.947,-8.423,9.338,0.977
-0.261,-0.199,0.959,-8.484,6.165,2.625
-0.258,-0.192,1.003,-10.376,3.357,4.456
-0.266,-0.191,1.033,-11.292,2.686,4.639
-0.288,-0.166,1.006,-9.521,3.784,5.493
-0.297,-0.129,0.998,-8.667,4.150,6.165
-0.298,-0.131,1.000,-8.057,4.089,4.639
-0.290,-0.141,1.015,-7.935,4.517,2.930
-0.291,-0.143,1.020,-8.911,5.554,2.502
-0.293,-0.127,1.016,-9.766,6.714,2.625
-0.284,-0.122,1.000,-9.460,7.996,2.014
-0.272,-0.126,0.972,-8.362,9.216,0.916
-0.264,-0.128,0.956,-7.080,9.216,0.000
-0.260,-0.140,0.950,-6.897,8.606,-0.427
-0.256,-0.131,0.944,-6.897,7.446,0.610
-0.260,-0.128,0.978,-6.714,5.249,0.732
-0.257,-0.121,0.996,-6.531,4.517,0.549
-0.254,-0.135,1.012,-6.104,4.211,-0.793
-0.246,-0.144,1.013,-5.737,4.395,-1.587
-0.243,-0.147,1.008,-4.822,4.883,-1.221
-0.246,-0.146,1.001,-4.883,5.188,-0.916
-0.245,-0.139,1.002,-5.188,5.249,0.061
-0.246,-0.134,1.005,-5.371,5.188,0.549
-0.249,-0.121,0.985,-5.554,5.493,0.671
-0.241,-0.126,0.962,-6.165,5.432,0.244
-0.234,-0.136,0.960,-6.775,4.333,-0.305
-0.228,-0.146,0.962,-6.653,3.418,0.061
-0.224,-0.159,0.978,-6.653,2.625,1.038
-0.233,-0.140,0.983,-6.348,2.625,2.808
-0.240,-0.126,0.968,-4.883,3.174,4.028
-0.255,-0.103,0.964,-4.089,2.258,4.211
-0.255,-0.101,0.960,-3.601,1.038,3.784
-0.247,-0.105,0.983,-3.723,-0.366,3.235
-0.243,-0.114,0.996,-3.235,-0.793,2.502
-0.245,-0.109,0.985,-2.136,-0.305,2.258
-0.250,-0.102,0.985,-0.732,-0.305,2.258
-0.252,-0.103,0.992,-1.221,-0.671,1.953
-0.251,-0.099,1.007,-1.892,-1.221,1.587
-0.247,-0.113,1.014,-2.441,-1.282,0.732
-0.243,-0.119,1.004,-2.319,-0.427,0.366
-0.247,-0.108,1.001,-2.075,-0.244,0.549
-0.252,-0.102,0.996,-0.977,-0.183,0.183
-0.249,-0.102,0.995,-0.305,-0.427,-0.366
-0.245,-0.107,1.005,0.427,-0.916,-0.916
-0.252,-0.104,1.010,1.648,-0.854,-1.343
-0.254,-0.101,1.010,1.465,-0.366,-1.587
-0.252,-0.106,1.030,0.488,-1.038,-2.136
-0.241,-0.125,1.045,-0.061,-1.099,-2.747
-0.226,-0.144,1.067,-0.793,-0.244,-2.808
-0.228,-0.150,1.058,-0.549,1.892,-2.319
-0.234,-0.124,1.017,0.610,4.089,-0.671
-0.233,-0.121,1.002,0.488,4.333,-0.061
-0.238,-0.116,0.995,-0.122,3.662,-0.427
-0.237,-0.108,0.977,-1.038,2.991,-0.061
-0.235,-0.114,0.986,-2.686,1.404,-0.061
-0.229,-0.115,0.990,-3.906,0.671,-0.183
-0.227,-0.110,0.984,-3.357,0.732,-0.183
-0.228,-0.111,0.966,-1.160,1.465,-0.061
-0.224,-0.106,0.958,-0.305,1.160,0.122
-0.222,-0.106,0.966,0.854,0.366,0.122
-0.219,-0.120,0.953,2.075,0.549,0.122
-0.233,-0.104,0.971,1.770,-0.610,1.099
-0.240,-0.098,0.992,1.526,-2.075,1.526
-0.241,-0.103,1.011,1.404,-2.502,0.916
-0.244,-0.119,1.016,1.953,-1.892,0.122
-0.243,-0.103,1.008,1.343,-1.282,0.732
-0.236,-0.114,1.004,1.282,-0.793,0.549
-0.235,-0.118,1.001,1.709,-0.671,0.305
-0.238,-0.110,0.990,1.892,-0.610,0.977
-0.238,-0.109,0.982,1.709,-0.854,0.977
-0.236,-0.115,0.979,1.343,-1.770,0.610
-0.237,-0.115,0.990,1.770,-2.869,0.793
-0.242,-0.112,1.000,2.319,-3.540,1.038
-0.244,-0.111,1.007,2.808,-3.784,0.854
-0.248,-0.106,1.015,2.930,-3.906,0.610
-0.250,-0.102,1.021,2.991,-3.845,0.366
-0.245,-0.111,1.026,3.174,-3.662,-0.244
-0.241,-0.117,1.041,3.052,-2.991,-0.183

-0.376,-0.303,2.198,-80.688,80.688,-1.953
-0.498,-0.368,2.098,-93.201,111.755,2.380
-0.558,-0.150,1.777,-99.670,139.526,17.944
-0.566,0.031,1.369,-98.816,162.109,23.071
-0.494,0.044,1.028,-96.436,175.171,13.245
-0.372,0.051,0.688,-83.618,177.551,5.615
-0.227,0.081,0.465,-68.359,169.800,3.601
-0.111,0.068,0.376,-53.589,154.907,1.343
-0.004,0.129,0.176,-40.161,141.479,2.869
0.063,0.215,0.071,-26.245,125.610,2.197
0.094,0.181,0.114,-13.000,103.149,-5.005
0.136,0.134,0.167,-2.686,83.496,-7.751
0.160,0.116,0.307,8.118,63.843,-6.958
0.157,0.130,0.397,19.043,49.194,-7.629
0.134,0.144,0.384,31.738,40.405,-10.010
0.138,0.095,0.379,40.771,29.785,-13.489
0.125,0.068,0.512,45.044,14.404,-15.869
0.108,0.046,0.616,50.842,3.235,-16.907
0.118,-0.034,0.705,52.185,-2.686,-19.043
0.128,-0.119,0.877,49.072,-9.583,-19.470
0.109,-0.147,0.993,44.861,-12.451,-16.357
0.087,-0.145,1.035,39.734,-11.169,-12.085
0.074,-0.151,1.086,30.945,-11.719,-9.338
0.065,-0.180,1.141,18.127,-13.855,-8.057
0.074,-0.192,1.195,4.517,-16.296,-5.920
0.063,-0.160,1.193,-5.859,-16.846,-2.808
0.057,-0.106,1.080,-9.949,-14.771,0.427
0.072,-0.101,0.988,-12.207,-15.930,1.526
0.090,-0.106,0.969,-14.221,-20.752,2.563
0.103,-0.119,0.991,-13.855,-24.658,5.554
0.095,-0.091,1.010,-12.207,-26.184,9.521
0.060,-0.064,1.078,-7.690,-27.649,11.536
0.018,-0.018,1.151,-2.869,-26.855,13.489
-0.005,-0.010,1.219,-0.671,-24.353,13.489
-0.012,-0.008,1.309,-0.916,-21.057,12.207
-0.028,-0.005,1.349,-1.465,-14.832,10.925
-0.043,0.030,1.285,-2.808,-6.348,10.681
-0.040,0.055,1.247,-4.822,-1.099,9.521
-0.030,0.036,1.235,-7.751,2.441,6.104
-0.024,0.054,1.212,-11.169,5.981,4.211
-0.007,0.068,1.156,-12.146,9.155,2.991
0.012,0.067,1.121,-12.146,11.780,0.061
0.031,0.034,1.111,-10.437,13.367,-3.052
0.031,0.040,1.100,-8.667,15.015,-3.540
0.035,0.052,1.084,-6.958,16.174,-3.296
0.048,0.029,1.067,-6.042,16.663,-4.700
0.062,0.003,1.067,-7.080,16.602,-5.737
0.074,-0.014,1.069,-6.348,16.418,-5.188
0.080,-0.023,1.048,-5.188,17.761,-4.456
0.079,-0.031,1.039,-3.845,18.677,-3.540
0.075,-0.032,1.047,-2.380,18.921,-2.136
0.067,-0.026,1.060,-2.136,18.494,-0.305
0.056,-0.002,1.060,-2.625,18.555,0.854
0.062,0.006,1.056,-4.456,18.433,0.549
0.077,-0.029,1.055,-6.714,18.372,-1.404
0.092,-0.023,1.004,-7.690,19.470,-0.793
0.094,0.009,0.941,-6.714,19.836,1.770
0.092,0.024,0.899,-5.676,17.944,1.587
0.096,0.038,0.896,-6.470,14.099,1.099
0.104,0.020,0.924,-7.263,10.071,-1.160
0.110,-0.023,0.959,-7.263,7.202,-1.770
0.101,0.008,1.003,-5.615,5.249,2.014
0.093,0.007,1.013,-4.822,5.615,2.747
0.090,0.007,1.030,-4.639,6.470,2.930
0.083,0.017,1.036,-4.761,7.202,3.174
0.081,0.030,1.015,-3.845,8.301,3.357
0.083,0.041,0.997,-2.930,8.911,2.869
0.083,0.035,0.989,-2.747,8.728,1.892
0.089,0.037,0.985,-2.808,7.935,1.160
0.098,0.032,0.979,-2.991,7.324,0.671
0.100,0.031,0.973,-2.441,7.019,-0.061
0.101,0.029,0.958,-1.587,6.409,-0.366
0.110,0.028,0.964,-1.465,5.066,-0.366
0.112,0.023,0.971,-1.160,3.967,-0.854
0.116,0.023,0.953,0.366,3.357,-1.221
0.116,0.021,0.945,1.038,1.892,-0.916
0.115,0.017,0.977,0.977,-0.427,-0.671
0.105,0.029,1.000,1.038,-1.770,-0.488
0.095,0.039,1.013,1.526,-2.197,-0.549
0.096,0.034,1.045,1.587,-2.502,-1.160
0.099,0.018,1.063,1.343,-1.648,-2.075
0.105,0.015,1.054,1.648,0.000,-1.648
0.107,0.012,1.046,1.526,1.282,-1.221
0.111,0.016,1.031,1.160,1.648,-1.038
0.117,0.014,1.008,0.183,1.831,-0.549
0.120,0.017,0.996,-0.977,0.610,-0.122
0.121,0.029,0.993,-1.038,-0.732,0.427
0.122,0.031,0.983,-0.732,-1.404,0.671
0.123,0.035,0.967,0.183,-1.953,0.610
0.122,0.040,0.954,1.160,-2.869,0.671
0.124,0.036,0.944,1.953,-3.784,0.488
0.126,0.031,0.930,2.930,-4.395,0.122
0.126,0.025,0.916,3.662,-5.127,0.183
0.126,0.025,0.894,4.333,-6.531,0.305
0.127,0.020,0.861,4.272,-8.423,0.549
0.137,0.012,0.797,3.601,-10.742,0.732
0.159,-0.013,0.673,2.869,-14.160,1.404
0.203,-0.034,0.432,1.160,-20.081,3.906
0.245,-0.019,0.167,1.038,-32.593,9.399
0.253,0.021,-0.047,4.150,-53.345,13.428
0.204,0.022,-0.128,5.310,-79.895,13.916
0.110,0.081,-0.286,14.343,-108.765,14.893
-0.006,0.149,-0.418,31.555,-141.235,13.306
-0.171,0.144,-0.255,51.941,-184.631,3.418
-0.363,0.134,-0.068,69.458,-221.436,-7.141
-0.538,0.092,0.105,84.045,-248.718,-16.174
-0.661,-0.006,0.323,99.976,-270.203,-25.085
-0.720,-0.132,0.540,122.498,-282.837,-30.518
-0.774,-0.283,0.710,150.330,-283.691,-33.325
-0.795,-0.459,0.985,172.852,-278.137,-33.203
-0.738,-0.642,1.484,175.110,-271.057,-27.161
-0.625,-0.772,2.037,154.114,-252.808,-14.771
-0.581,-0.714,2.645,120.178,-222.839,2.991
-0.623,-0.496,3.084,90.393,-175.110,18.921
-0.985,-0.448,2.997,53.467,-116.089,27.710
-0.978,-0.002,2.685,-5.432,-69.031,64.697
-0.848,0.472,2.613,-65.308,-46.265,78.247
-0.736,-0.071,2.009,-69.031,8.667,18.616
-0.665,-0.243,1.513,-54.382,42.603,-16.724

-0.529,-0.118,2.427,-79.285,45.593,-13.550
-0.642,-0.139,2.530,-105.164,78.247,-26.978
-0.674,-0.115,2.321,-108.337,121.338,-32.227
-0.727,-0.041,2.000,-98.022,163.452,-34.729
-0.744,-0.020,1.548,-79.163,196.045,-35.583
-0.651,0.109,1.000,-63.660,214.050,-34.424
-0.477,0.142,0.571,-54.688,215.088,-39.551
-0.280,0.050,0.203,-43.213,203.369,-50.293
-0.118,0.084,-0.020,-37.720,181.152,-49.316
0.048,0.027,-0.041,-28.809,149.475,-50.171
0.145,-0.076,-0.063,-18.677,119.995,-47.668
0.198,0.035,0.030,-5.859,92.041,-29.968
0.191,0.014,0.193,5.066,65.796,-24.231
0.184,0.012,0.285,18.494,47.180,-22.339
0.213,0.068,0.411,30.945,33.691,-18.677
0.117,0.048,0.396,40.649,29.114,-24.292
0.116,-0.158,0.552,41.931,18.311,-31.311
0.141,-0.247,0.873,37.781,-4.395,-21.545
0.127,-0.215,0.991,33.752,-7.996,-7.629
0.082,-0.157,1.073,32.898,-4.456,-0.183
0.054,-0.120,1.060,24.231,1.038,1.831
0.034,-0.110,0.972,14.465,5.676,0.977
0.043,-0.116,0.893,5.371,3.540,0.549
0.088,-0.150,0.844,-4.333,-2.258,1.770
0.114,-0.193,0.819,-11.108,-7.202,3.967
0.113,-0.183,0.787,-12.024,-12.085,9.644
0.091,-0.134,0.778,-11.597,-18.616,17.151
0.061,-0.080,0.836,-11.353,-26.855,22.339
0.037,-0.066,0.963,-11.841,-34.363,23.926
0.011,-0.061,1.062,-12.451,-37.048,24.780
-0.021,-0.030,1.112,-11.597,-36.011,26.794
-0.043,0.010,1.161,-11.230,-33.997,27.832
-0.065,0.020,1.189,-11.169,-31.006,26.367
-0.080,0.065,1.210,-12.695,-27.039,24.719
-0.085,0.070,1.252,-12.878,-23.621,21.179
-0.081,0.057,1.249,-11.597,-17.883,17.090
-0.077,0.070,1.213,-10.315,-11.353,15.259
-0.064,0.083,1.140,-9.277,-5.920,13.550
-0.047,0.096,1.061,-8.423,-2.869,11.230
-0.033,0.094,1.006,-6.226,-1.587,8.240
-0.023,0.091,0.972,-3.357,-1.953,5.981
-0.020,0.092,0.964,-0.305,-3.052,4.700
-0.024,0.090,0.963,3.723,-4.150,3.174
-0.030,0.084,0.976,6.348,-5.310,1.465
-0.038,0.063,1.031,7.080,-7.507,0.183
-0.045,0.044,1.119,7.202,-9.033,-0.916
-0.048,0.020,1.174,5.615,-8.240,-1.648
-0.056,0.025,1.179,4.089,-5.554,-1.709
-0.061,0.031,1.165,2.502,-3.113,-2.014
-0.053,0.007,1.161,1.526,-1.038,-3.723
-0.042,-0.005,1.141,0.916,0.916,-4.272
-0.034,-0.000,1.091,0.854,3.235,-3.662
-0.028,0.004,1.050,0.366,4.761,-3.479
-0.017,-0.008,1.032,0.977,4.822,-3.662
-0.003,-0.018,1.028,1.953,4.211,-3.235
-0.003,-0.025,1.017,3.052,3.784,-2.258
-0.015,-0.007,1.002,2.808,3.052,-0.488
-0.016,0.012,1.020,1.831,1.282,1.099
-0.010,-0.003,1.054,0.549,-0.244,0.916
-0.006,-0.008,1.064,-0.244,-0.061,1.160
-0.009,0.002,1.044,-0.122,1.099,2.136
-0.016,0.015,1.036,0.488,1.892,2.747
-0.026,0.026,1.047,0.793,2.075,2.625
-0.023,0.028,1.045,1.221,2.319,2.136
-0.016,0.016,1.039,1.648,2.869,1.221
-0.022,0.025,1.017,1.587,3.357,0.671
-0.016,0.036,0.992,1.282,3.113,0.671
-0.009,0.021,0.989,1.709,1.953,-0.061
-0.002,0.001,1.010,1.831,0.610,-0.610
-0.007,0.003,1.030,1.343,0.305,0.244
-0.010,0.007,1.031,1.160,0.488,1.099
-0.015,0.004,1.040,1.770,0.244,1.221
-0.023,0.005,1.057,1.953,-0.244,1.343
-0.024,0.008,1.073,1.709,-0.488,1.709
-0.024,0.006,1.078,0.732,-0.305,1.587
-0.022,0.009,1.071,0.183,0.549,1.526
-0.020,0.005,1.060,-0.183,1.587,1.587
-0.023,0.015,1.064,-0.305,2.014,1.282
-0.025,0.020,1.060,0.305,2.747,0.977
-0.026,0.027,1.036,1.282,3.479,0.671
-0.024,0.028,1.034,1.282,3.662,0.122
-0.030,0.029,1.040,0.793,3.174,-0.549
-0.020,0.027,1.046,-0.610,2.869,-0.610
-0.016,0.021,1.059,-1.648,2.625,-1.282
-0.022,0.026,1.043,-1.465,3.418,-1.343
-0.018,0.035,1.038,-1.587,3.540,-1.282
-0.005,0.019,1.037,-1.892,3.479,-2.258
0.005,0.008,1.032,-1.648,3.967,-2.625
0.004,0.010,1.016,-0.793,4.639,-2.258
-0.003,0.023,1.000,0.427,4.883,-1.892
-0.002,0.024,1.005,0.671,3.723,-1.709
0.000,0.013,1.028,0.000,2.319,-2.014
0.002,0.008,1.042,-0.732,2.075,-1.770
0.004,0.014,1.036,-0.671,2.563,-1.038
0.005,0.013,1.022,-0.305,3.235,-0.854
0.010,0.006,1.010,-0.671,3.174,-0.854
0.012,0.006,1.001,-0.427,2.808,-0.183
0.009,0.015,1.000,-0.183,2.197,0.366
0.008,0.014,1.001,0.000,1.587,0.549
0.008,0.010,1.022,0.183,0.488,0.549
0.004,0.007,1.043,0.244,0.183,0.671
0.004,0.009,1.062,-0.122,0.488,1.099
0.003,0.009,1.048,0.183,1.404,1.404
-0.005,0.024,1.041,-0.366,1.831,1.709
-0.008,0.035,1.049,-0.916,1.221,1.709
-0.007,0.035,1.051,-1.587,1.160,1.038
-0.000,0.027,1.073,-2.869,0.854,0.183
0.007,0.014,1.074,-3.113,1.526,-0.366
-0.003,0.033,1.048,-3.357,3.357,0.061
0.001,0.031,1.040,-2.991,3.906,0.610
0.001,0.021,1.059,-2.991,3.357,0.488
-0.008,0.042,1.060,-2.747,3.845,1.221
-0.008,0.045,1.070,-2.747,3.784,0.854
-0.008,0.036,1.093,-3.540,3.723,-0.305
-0.014,0.041,1.103,-3.479,4.761,-0.549
-0.008,0.037,1.121,-5.005,6.042,-0.793
-0.005,0.031,1.130,-6.226,7.690,-1.282
-0.000,0.037,1.103,-6.653,10.559,-1.343
0.010,0.038,1.085,-6.714,12.451,-1.709

-0.405,-0.607,2.641,125.061,-197.693,13.489
-0.533,-0.440,3.177,101.135,-149.780,31.799
-0.694,-0.125,3.065,69.336,-86.548,47.180
-0.810,0.182,2.613,42.236,-28.625,55.176
-0.777,0.204,2.088,17.273,8.301,43.091
-0.714,0.118,1.632,-2.075,31.555,23.315
-0.621,-0.012,1.257,-15.198,39.185,7.019
-0.492,-0.095,1.015,-28.687,33.203,-0.488
-0.404,-0.119,0.938,-32.715,21.912,-6.470
-0.367,-0.183,0.908,-29.358,11.169,-14.038
-0.353,-0.170,0.988,-24.780,0.732,-14.404
-0.351,-0.170,1.089,-21.851,-7.751,-11.475
-0.359,-0.125,1.191,-18.433,-10.437,-7.568
-0.387,-0.103,1.259,-13.428,-8.545,-6.348
-0.408,-0.066,1.290,-11.047,-2.686,-6.042
-0.415,-0.038,1.315,-9.033,4.761,-6.042
-0.412,-0.017,1.269,-6.653,14.832,-6.958
-0.392,0.006,1.196,-5.249,24.048,-9.338
-0.366,0.005,1.163,-4.028,30.518,-13.184
-0.321,-0.022,1.072,-3.113,37.109,-16.541
-0.263,-0.051,1.007,-2.258,41.443,-18.982
-0.208,-0.089,0.942,0.610,43.396,-20.508
-0.179,-0.126,0.874,3.174,44.373,-20.142
-0.157,-0.107,0.790,5.371,43.396,-16.357
-0.142,-0.122,0.736,7.507,38.635,-13.000
-0.146,-0.099,0.709,6.714,30.884,-9.094
-0.165,-0.081,0.750,5.432,20.935,-6.470
-0.190,-0.070,0.789,3.174,11.658,-5.859
-0.206,-0.065,0.848,0.854,4.028,-5.737
-0.212,-0.091,0.942,-3.906,-2.258,-6.165
-0.213,-0.129,1.013,-9.033,-4.700,-6.287
-0.200,-0.144,1.072,-10.681,-3.967,-5.127
-0.196,-0.172,1.069,-9.583,-0.061,-3.296
-0.203,-0.152,1.016,-7.385,5.554,0.000
-0.213,-0.134,0.963,-4.150,8.545,2.869
-0.217,-0.112,0.911,-1.282,9.277,4.700
-0.218,-0.102,0.881,0.183,7.812,5.920
-0.212,-0.106,0.869,0.488,4.211,6.897
-0.218,-0.084,0.861,0.366,-0.061,8.728
-0.237,-0.056,0.884,0.366,-4.089,10.254
-0.253,-0.040,0.906,0.793,-7.629,10.071
-0.274,-0.029,0.936,0.122,-10.620,9.766
-0.302,0.027,0.977,-1.038,-12.573,10.010
-0.307,0.010,1.029,-2.991,-13.794,6.775
-0.297,-0.009,1.048,-4.089,-13.062,3.479
-0.293,-0.019,1.059,-5.066,-10.803,1.648
-0.290,-0.023,1.041,-5.371,-7.874,0.366
-0.283,-0.023,1.017,-4.517,-5.066,-0.549
-0.274,-0.030,1.010,-2.991,-3.662,-1.648
-0.262,-0.049,0.992,-0.977,-1.953,-2.502
-0.256,-0.050,1.000,0.366,-1.282,-2.686
-0.255,-0.055,0.995,1.770,-0.671,-2.808
-0.258,-0.048,0.980,3.296,-0.061,-2.563
-0.262,-0.046,0.994,3.235,-1.465,-2.441
-0.256,-0.054,1.005,2.502,-2.930,-2.625
-0.257,-0.061,1.012,2.258,-3.784,-2.869
-0.263,-0.057,1.041,1.709,-4.578,-2.808
-0.260,-0.062,1.072,0.916,-4.700,-2.625
-0.259,-0.069,1.090,0.427,-3.967,-2.747
-0.266,-0.051,1.080,0.061,-2.075,-2.258
-0.274,-0.033,1.062,-0.183,-0.366,-2.502
-0.266,-0.042,1.038,-0.671,0.549,-3.723
-0.247,-0.062,1.035,-1.221,0.610,-4.639
-0.237,-0.075,1.030,-0.977,0.916,-4.395
-0.234,-0.073,1.007,-0.244,2.014,-3.113
-0.232,-0.065,0.998,0.305,1.953,-1.892
-0.236,-0.063,1.000,1.038,1.343,-1.526
-0.240,-0.064,0.998,1.343,0.916,-1.221
-0.241,-0.059,0.998,0.610,0.244,-0.366
-0.239,-0.068,1.006,0.549,-0.610,0.183
-0.240,-0.070,1.018,0.427,-0.854,0.610
-0.242,-0.071,1.026,-0.305,-0.671,1.648
-0.251,-0.056,1.024,0.244,-0.427,2.502
-0.262,-0.044,1.012,-0.061,-0.061,2.808
-0.272,-0.030,1.014,-1.038,-0.671,2.441
-0.265,-0.033,1.015,-2.258,-1.282,1.404
-0.252,-0.055,1.014,-2.441,-1.160,0.122
-0.243,-0.067,1.001,-1.526,-0.427,0.061
-0.246,-0.054,0.993,-0.244,-0.122,0.671
-0.255,-0.045,0.987,1.282,0.061,1.099
-0.263,-0.035,0.981,2.380,-0.061,1.343
-0.272,-0.024,0.984,1.709,-0.549,1.404
-0.277,-0.010,0.996,0.671,-1.343,0.854
-0.276,-0.017,1.001,0.549,-1.587,-0.488
-0.269,-0.028,1.006,-0.244,-1.587,-2.014
-0.259,-0.043,1.022,-0.122,-1.343,-3.052
-0.253,-0.052,1.027,0.366,-0.122,-3.296
-0.253,-0.052,1.012,1.221,1.221,-3.296
-0.256,-0.050,0.992,1.770,2.014,-3.235
-0.255,-0.048,0.990,1.160,1.526,-3.052
-0.248,-0.054,0.997,0.671,0.549,-2.747
-0.239,-0.064,1.005,0.366,0.244,-2.747
-0.237,-0.066,0.991,0.427,0.488,-2.319
-0.236,-0.061,0.968,0.488,0.549,-1.587
-0.237,-0.059,0.961,1.526,-0.122,-0.977
-0.239,-0.056,0.948,2.502,-0.854,-0.549
-0.241,-0.055,0.955,2.014,-2.136,0.244
-0.241,-0.051,0.989,1.526,-3.662,0.977
-0.247,-0.051,1.008,1.709,-3.967,1.099
-0.247,-0.048,1.008,1.770,-3.418,1.404
-0.250,-0.048,1.016,1.343,-3.113,1.648
-0.247,-0.050,1.004,1.465,-2.014,1.648
-0.249,-0.046,0.996,2.319,-1.648,1.587
-0.253,-0.041,0.983,2.991,-1.526,1.465
-0.250,-0.048,0.973,3.845,-1.953,1.099
-0.249,-0.050,0.989,3.662,-2.991,1.160
-0.252,-0.045,0.998,3.540,-3.723,1.648
-0.263,-0.037,1.000,3.723,-3.845,1.526
-0.267,-0.035,1.017,3.296,-4.333,0.977
-0.263,-0.050,1.041,2.991,-4.639,0.488
-0.264,-0.051,1.052,2.930,-4.089,0.305
-0.269,-0.049,1.048,3.113,-3.174,0.427
-0.273,-0.044,1.043,3.052,-2.014,0.916
-0.273,-0.039,1.037,2.319,-1.343,0.610
-0.272,-0.039,1.038,1.465,-1.038,0.061
-0.264,-0.051,1.032,1.099,-0.671,-0.854
-0.251,-0.062,1.011,0.977,0.000,-1.221
-0.250,-0.063,1.000,1.282,0.061,-1.099
-0.255,-0.047,0.974,1.770,0.427,-0.244

-0.464,-0.146,2.793,-43.640,-8.362,-9.033
-0.562,-0.049,3.193,-86.975,30.457,-17.578
-0.741,-0.109,3.188,-112.732,84.412,-30.884
-0.920,-0.037,2.439,-130.371,142.883,-35.889
-0.811,0.121,1.642,-126.587,187.195,-32.166
-0.663,-0.125,1.262,-117.920,200.562,-45.471
