aX,aY,aZ,gX,gY,gZ
-0.205,-0.444,1.038,-5.005,-27.588,55.664
-0.162,-0.496,1.005,-4.395,-23.987,49.927
-0.142,-0.472,1.037,1.831,-25.269,48.279
-0.129,-0.421,1.018,7.507,-23.437,47.668
-0.129,-0.380,0.964,10.132,-18.921,44.128
-0.145,-0.412,0.961,11.414,-17.761,37.354
-0.167,-0.466,0.986,5.981,-16.602,32.288
-0.165,-0.446,0.986,0.000,-13.184,31.433
-0.156,-0.399,0.977,-1.831,-10.193,31.006
-0.141,-0.368,0.959,-2.136,-6.714,28.259
-0.111,-0.347,0.922,-2.747,-3.296,23.560
-0.091,-0.335,0.947,-4.578,-0.977,18.738
-0.078,-0.368,0.958,-6.226,1.404,12.390
-0.085,-0.462,0.914,-10.681,5.981,7.080
-0.088,-0.527,0.834,-16.846,8.240,5.798
-0.074,-0.531,0.834,-23.193,5.005,9.033
-0.090,-0.526,0.876,-28.442,-0.122,13.000
-0.094,-0.486,0.866,-32.349,-1.648,17.212
-0.095,-0.436,0.901,-32.349,-3.479,20.264
-0.103,-0.433,0.920,-31.372,-4.456,20.081
-0.104,-0.427,0.950,-39.978,-3.845,19.043
-0.118,-0.390,0.996,-31.433,-4.150,17.334
-0.126,-0.341,0.982,-7.019,-3.601,12.634
-0.145,-0.335,0.955,0.122,-0.671,7.202
-0.146,-0.349,0.936,5.127,0.671,1.160
-0.127,-0.354,0.930,10.681,1.953,-2.869
-0.140,-0.442,0.912,14.404,2.808,-6.775
-0.141,-0.568,0.846,6.470,4.944,-7.935
-0.105,-0.579,0.882,-2.686,1.587,-3.052
-0.072,-0.575,0.891,-3.662,-2.563,2.991
-0.072,-0.553,0.889,-4.639,-3.723,8.179
-0.077,-0.511,0.937,-2.625,-7.629,12.085
-0.091,-0.451,0.933,1.465,-9.705,14.771
-0.121,-0.417,0.921,3.601,-10.193,14.282
-0.146,-0.381,0.951,3.967,-11.169,12.939
-0.175,-0.367,0.986,4.578,-10.803,9.705
-0.197,-0.367,0.992,5.615,-8.179,5.554
-0.202,-0.383,0.976,5.188,-4.822,1.831
-0.189,-0.417,0.943,3.906,-1.892,-1.343
-0.177,-0.462,0.920,3.967,-0.183,-3.723
-0.156,-0.487,0.891,5.554,0.183,-3.967
-0.145,-0.504,0.917,5.554,-1.831,-2.808
-0.130,-0.504,0.910,4.089,-2.319,-0.061
-0.125,-0.552,0.898,0.549,-2.380,1.831
-0.123,-0.561,0.926,-1.892,-3.906,5.127
-0.132,-0.558,0.921,-3.296,-4.700,9.766
-0.131,-0.485,0.907,0.488,-5.737,13.794
-0.140,-0.404,0.940,4.822,-8.240,15.869
-0.154,-0.367,0.941,7.202,-7.874,13.794
-0.161,-0.348,0.926,8.728,-5.981,9.949
-0.168,-0.340,0.910,10.925,-4.639,5.676
-0.165,-0.354,0.891,12.939,-3.174,1.404
-0.156,-0.384,0.879,12.695,-1.831,-2.075
-0.141,-0.437,0.858,9.766,-1.465,-5.005
-0.130,-0.506,0.877,7.446,-2.869,-6.042
-0.120,-0.538,0.885,7.324,-4.089,-4.517
-0.127,-0.556,0.907,7.935,-4.944,-1.526
-0.127,-0.535,0.931,7.629,-5.676,2.258
-0.137,-0.511,0.943,7.507,-5.554,5.676
-0.148,-0.500,0.918,7.080,-4.211,7.446
-0.147,-0.479,0.883,8.362,-3.601,8.728
-0.131,-0.427,0.873,9.521,-4.211,9.888
-0.135,-0.400,0.891,10.498,-5.493,9.033
-0.118,-0.398,0.889,10.925,-6.348,6.897
-0.128,-0.403,0.900,10.132,-6.653,3.967
-0.140,-0.430,0.936,10.803,-6.042,0.610
-0.154,-0.495,0.941,7.874,-4.761,-1.343
-0.158,-0.517,0.937,5.981,-2.991,-1.343
-0.152,-0.497,0.955,6.592,-2.747,0.427
-0.145,-0.505,0.932,6.104,-1.038,0.854
-0.144,-0.535,0.883,5.554,0.488,0.977
-0.136,-0.535,0.869,5.981,-0.427,2.563
-0.133,-0.519,0.897,7.080,-3.662,4.639
-0.133,-0.479,0.893,8.606,-4.700,5.920
-0.145,-0.474,0.884,8.667,-5.493,5.676
-0.135,-0.460,0.888,8.606,-6.592,5.310
-0.132,-0.447,0.925,9.460,-7.874,4.700
-0.143,-0.466,0.922,9.155,-6.226,2.686
-0.149,-0.473,0.909,10.559,-5.249,0.793
-0.152,-0.477,0.931,10.620,-5.432,0.000
-0.162,-0.498,0.927,9.766,-4.700,-0.793
-0.165,-0.520,0.939,8.179,-4.089,-0.732
-0.160,-0.526,0.926,6.165,-3.174,0.305
-0.155,-0.529,0.934,5.615,-2.441,1.831
-0.148,-0.534,0.893,3.967,-1.648,2.991
-0.148,-0.568,0.865,1.709,-1.221,4.578
-0.135,-0.568,0.870,0.916,-3.235,7.019
-0.118,-0.517,0.890,5.005,-5.920,10.132
-0.115,-0.492,0.898,7.324,-7.568,10.925
-0.119,-0.550,0.860,7.751,-7.629,10.132
-0.113,-0.591,0.838,10.132,-9.094,11.597
-0.130,-0.661,0.824,13.184,-10.559,14.465
-0.137,-0.672,0.803,19.653,-13.306,20.874
-0.149,-0.708,0.811,26.428,-18.372,28.748
-0.200,-0.833,0.759,29.541,-21.912,35.400
-0.207,-0.868,0.662,33.081,-26.794,47.058
-0.197,-0.849,0.714,49.805,-41.016,63.232
-0.207,-0.814,0.732,64.148,-54.871,78.613
-0.183,-0.676,0.745,76.416,-64.514,91.980
-0.165,-0.508,0.814,91.064,-77.271,100.586
-0.164,-0.420,0.770,93.506,-80.383,99.731
-0.178,-0.461,0.651,88.013,-79.041,92.285
-0.179,-0.495,0.655,86.670,-83.618,84.717
-0.175,-0.417,0.745,89.539,-91.492,82.031

-0.769,-0.935,1.009,-70.557,60.852,-225.586
-0.718,-1.106,0.942,-61.157,63.110,-208.801
-0.614,-1.067,0.996,-49.927,57.007,-177.490
-0.503,-0.805,1.085,-40.039,50.598,-138.794
-0.463,-0.565,1.202,-50.964,53.589,-113.220
-0.504,-0.493,1.259,-62.988,63.782,-108.826
-0.545,-0.536,1.251,-57.068,75.134,-110.657
-0.574,-0.597,1.256,-48.096,84.656,-107.727
-0.571,-0.662,1.180,-35.706,95.154,-96.313
-0.534,-0.681,1.081,-28.809,104.187,-78.491
-0.477,-0.621,1.046,-36.499,107.300,-57.861
-0.429,-0.537,1.051,-47.607,107.300,-40.588
-0.393,-0.489,1.029,-56.335,108.398,-29.663
-0.376,-0.489,1.029,-57.068,107.727,-24.536
-0.362,-0.506,1.022,-48.706,105.713,-20.386
-0.330,-0.538,1.004,-39.612,103.149,-15.564
-0.328,-0.549,1.031,-27.832,98.511,-9.644
-0.309,-0.552,0.981,-4.639,95.459,0.244
-0.285,-0.570,0.862,10.071,96.680,12.634
-0.259,-0.571,0.789,5.920,97.900,25.391
-0.233,-0.514,0.820,5.798,92.224,37.781
-0.221,-0.447,0.829,22.461,84.167,47.791
-0.200,-0.378,0.761,49.133,79.285,56.641
-0.179,-0.328,0.691,68.909,73.914,63.843
-0.155,-0.316,0.657,77.454,66.284,67.810
-0.128,-0.295,0.640,88.989,56.519,70.984
-0.119,-0.304,0.637,101.563,45.837,73.486
-0.132,-0.424,0.669,97.168,36.560,74.341
-0.138,-0.538,0.668,73.303,30.762,80.200
-0.137,-0.527,0.718,38.818,26.978,92.834
-0.137,-0.462,0.789,22.949,19.531,105.530
-0.134,-0.375,0.778,26.978,14.526,116.272
-0.106,-0.244,0.700,36.865,12.573,123.718
-0.076,-0.126,0.657,53.894,5.737,126.465
-0.062,-0.057,0.633,64.270,-3.113,121.704
-0.069,-0.034,0.584,58.594,-8.057,112.732
-0.049,0.020,0.536,42.542,-14.282,103.516
-0.031,0.059,0.554,27.222,-24.780,92.102
-0.024,0.008,0.578,16.479,-34.485,76.538
-0.046,-0.095,0.650,10.071,-43.091,60.669
-0.074,-0.252,0.794,4.761,-51.941,48.950
-0.083,-0.431,0.979,-0.305,-57.251,43.274
-0.071,-0.525,1.199,-3.540,-58.777,43.213
-0.044,-0.490,1.338,1.404,-51.208,48.096
-0.020,-0.365,1.278,12.268,-34.912,53.894
-0.017,-0.243,1.105,19.592,-17.334,53.650
-0.023,-0.173,1.007,17.273,-8.484,46.143
-0.021,-0.101,1.009,13.367,-7.019,36.072
-0.034,-0.038,0.983,13.062,-5.432,22.400
-0.068,-0.097,0.936,13.367,-4.456,4.272
-0.079,-0.236,0.909,9.094,-4.822,-10.620
-0.062,-0.361,0.938,1.953,-7.019,-18.066
-0.058,-0.513,0.996,-2.197,-9.216,-20.691
-0.055,-0.629,1.087,-5.737,-9.766,-17.883
-0.028,-0.617,1.168,-5.676,-8.484,-9.949
-0.015,-0.521,1.176,-2.075,-4.517,-2.197
-0.021,-0.497,1.101,-0.610,1.404,0.916
-0.029,-0.474,1.051,-1.221,5.310,2.991
-0.039,-0.422,1.050,-0.610,5.493,4.761
-0.040,-0.360,1.017,2.808,5.249,3.845
-0.042,-0.312,0.965,7.324,5.371,0.061
-0.042,-0.280,0.928,9.949,4.028,-5.188
-0.038,-0.283,0.931,9.644,1.343,-11.230
-0.036,-0.328,0.917,10.254,-0.122,-17.456
-0.040,-0.407,0.888,5.920,0.305,-20.630
-0.039,-0.506,0.899,-2.808,-0.671,-20.508
-0.041,-0.592,0.940,-6.348,-2.747,-16.357
-0.038,-0.578,0.976,-5.981,-3.784,-8.911
-0.031,-0.481,0.988,-1.038,-3.967,-0.671
-0.041,-0.416,0.979,2.380,-3.174,3.601
-0.055,-0.398,0.976,2.808,-1.526,4.150
-0.068,-0.381,0.975,4.333,-0.854,3.296
-0.065,-0.358,0.945,7.324,0.122,1.831
-0.061,-0.349,0.924,8.911,0.916,-0.122
-0.052,-0.351,0.899,10.132,1.343,-2.258
-0.038,-0.364,0.883,7.202,1.831,-3.784
-0.030,-0.391,0.875,7.019,1.465,-5.066
-0.022,-0.394,0.873,6.958,-0.183,-5.310
-0.021,-0.418,0.882,7.141,-2.258,-5.798
-0.034,-0.462,0.903,6.531,-4.089,-6.165
-0.052,-0.531,0.942,3.235,-5.371,-5.676
-0.055,-0.506,0.982,2.014,-6.226,-2.075
-0.057,-0.436,0.979,3.845,-5.127,2.930
-0.063,-0.417,0.935,3.784,-2.869,4.639
-0.059,-0.407,0.905,2.319,-1.953,4.822
-0.056,-0.384,0.890,2.747,-2.747,5.127
-0.053,-0.376,0.880,4.089,-3.601,4.333
-0.053,-0.362,0.867,5.676,-4.517,3.235
-0.061,-0.361,0.902,7.874,-6.592,1.282
-0.073,-0.378,0.932,8.545,-8.301,-1.587
-0.077,-0.407,0.927,6.592,-8.484,-3.723
-0.071,-0.444,0.933,4.211,-8.911,-4.883
-0.074,-0.483,0.972,3.906,-10.010,-4.639
-0.071,-0.483,0.991,4.211,-9.216,-2.502
-0.071,-0.470,0.996,4.578,-7.874,0.122
-0.076,-0.478,0.952,4.395,-5.859,1.892
-0.080,-0.484,0.911,1.953,-4.578,4.333
-0.077,-0.460,0.913,1.587,-6.165,7.019
-0.080,-0.429,0.938,2.380,-8.362,8.423
-0.087,-0.412,0.951,2.686,-9.399,8.423
-0.091,-0.410,0.935,2.869,-8.972,7.812
-0.088,-0.414,0.915,2.380,-8.972,7.202
-0.081,-0.395,0.930,2.625,-10.559,6.775
-0.070,-0.375,0.953,3.845,-12.146,5.737
-0.070,-0.396,0.945,5.066,-12.146,3.235
-0.079,-0.453,0.920,5.066,-11.719,0.977
-0.083,-0.499,0.922,5.798,-12.634,1.221
-0.086,-0.529,0.941,7.751,-14.221,3.601
-0.101,-0.561,0.947,8.179,-14.893,6.470
-0.102,-0.536,0.926,8.179,-14.709,11.536
-0.103,-0.518,0.905,10.132,-14.893,16.968
-0.117,-0.554,0.868,13.550,-15.259,20.386
-0.165,-0.622,0.807,14.221,-16.602,25.269
-0.129,-0.665,0.692,14.343,-23.315,37.903
-0.122,-0.549,0.806,15.991,-36.560,55.115
-0.118,-0.504,0.868,23.926,-44.189,59.692
-0.149,-0.546,0.833,30.457,-47.180,62.073
-0.178,-0.704,0.733,36.682,-48.096,63.599
-0.212,-0.851,0.661,33.325,-55.115,72.632

-0.271,-1.133,1.362,-92.102,-110.718,-18.066
-0.278,-1.068,1.451,-84.412,-99.060,12.817
-0.275,-0.982,1.455,-37.109,-87.341,39.612
-0.271,-0.782,1.379,16.235,-76.233,61.951
-0.322,-0.578,1.211,49.072,-66.589,75.623
-0.319,-0.471,0.954,66.833,-63.354,81.238
-0.318,-0.270,0.974,66.772,-73.547,84.717
-0.291,-0.166,1.026,56.091,-80.872,75.073
-0.280,-0.194,1.013,30.579,-76.843,58.472
-0.240,-0.261,0.959,-11.597,-66.650,40.283
-0.227,-0.432,0.974,-36.743,-67.139,24.109
-0.219,-0.584,0.967,-60.730,-68.298,19.043
-0.186,-0.640,0.995,-89.661,-67.383,23.132
-0.180,-0.608,1.178,-97.046,-73.303,29.358
-0.182,-0.550,1.315,-83.374,-71.716,34.851
-0.192,-0.503,1.305,-60.364,-57.495,37.659
-0.198,-0.495,1.222,-39.795,-39.856,38.696
-0.201,-0.455,1.098,-27.283,-24.109,40.771
-0.207,-0.374,1.030,-16.357,-15.686,41.992
-0.208,-0.308,0.961,-2.930,-11.780,38.940
-0.196,-0.277,0.867,10.254,-10.071,31.250
-0.200,-0.272,0.830,18.738,-12.817,21.851
-0.213,-0.338,0.781,14.587,-15.930,13.672
-0.198,-0.421,0.730,-9.033,-16.602,8.972
-0.175,-0.479,0.770,-25.940,-23.682,8.545
-0.150,-0.465,0.863,-30.579,-33.264,10.864
-0.151,-0.466,0.952,-35.278,-39.429,11.719
-0.167,-0.462,0.976,-47.729,-39.063,12.268
-0.188,-0.442,1.026,-53.650,-37.842,12.756
-0.205,-0.421,1.092,-47.607,-36.804,13.062
-0.232,-0.399,1.085,-37.048,-31.616,12.634
-0.213,-0.415,1.096,-32.043,-24.841,10.742
-0.220,-0.393,1.124,-8.301,-17.578,10.681
-0.232,-0.339,1.051,8.911,-6.470,11.902
-0.228,-0.352,0.924,13.184,0.549,8.118
-0.213,-0.341,0.851,12.268,1.343,4.822
-0.206,-0.363,0.848,11.597,-3.784,0.793
-0.206,-0.371,0.888,11.108,-8.362,-2.075
-0.222,-0.411,0.936,7.751,-12.207,-3.845
-0.239,-0.483,0.877,1.099,-11.414,-4.028
-0.244,-0.533,0.866,-8.179,-12.695,-0.854
-0.237,-0.520,0.924,-13.550,-17.273,4.333
-0.227,-0.465,0.972,-11.658,-20.203,8.972
-0.224,-0.408,1.006,-8.667,-19.714,11.841
-0.231,-0.392,1.005,-5.859,-16.602,11.902
-0.220,-0.386,0.954,-2.136,-13.123,12.573
-0.219,-0.330,0.985,0.549,-12.146,13.184
-0.245,-0.321,0.971,3.723,-8.362,8.423
-0.269,-0.333,0.906,6.470,-4.700,3.845
-0.267,-0.357,0.885,6.958,-4.089,0.183
-0.260,-0.393,0.891,5.066,-4.944,-2.502
-0.250,-0.397,0.885,4.822,-5.859,-3.540
-0.249,-0.430,0.902,3.601,-7.385,-4.089
-0.242,-0.471,0.896,-0.427,-8.179,-3.601
-0.252,-0.508,0.914,-6.348,-8.850,-0.732
-0.251,-0.483,0.964,-9.827,-10.193,3.418
-0.259,-0.443,0.992,-10.498,-9.338,8.179
-0.265,-0.422,0.986,-13.550,-6.226,9.949
-0.266,-0.379,0.977,-13.794,-4.211,11.108
-0.273,-0.340,0.950,-10.376,-2.319,10.986
-0.282,-0.299,0.935,-5.920,-0.977,8.728
-0.301,-0.313,0.927,-3.845,0.061,4.517
-0.299,-0.327,0.898,-1.343,1.465,0.366
-0.282,-0.349,0.908,-0.488,1.465,-2.441
-0.266,-0.377,0.928,-1.221,1.282,-4.700
-0.250,-0.409,0.913,-2.869,1.892,-5.371
-0.232,-0.437,0.899,-4.639,2.014,-4.639
-0.223,-0.430,0.919,-3.723,0.305,-3.113
-0.225,-0.421,0.932,-3.235,-0.854,-1.221
-0.231,-0.421,0.916,-2.441,-0.854,-0.244
-0.239,-0.400,0.925,-1.709,-1.404,1.099
-0.258,-0.393,0.938,-1.282,-2.075,0.916
-0.266,-0.381,0.934,-0.305,-1.526,0.610
-0.266,-0.374,0.928,0.488,-1.038,0.000
-0.266,-0.388,0.922,-0.427,-0.610,-1.038
-0.266,-0.395,0.925,-2.014,0.000,-1.526
-0.262,-0.376,0.940,-1.221,0.671,-0.610
-0.258,-0.378,0.961,-1.221,1.038,-0.977
-0.251,-0.390,0.960,-1.526,1.831,-1.831
-0.245,-0.404,0.937,-0.305,3.235,-1.892
-0.236,-0.408,0.916,0.549,3.357,-1.404
-0.230,-0.418,0.914,-0.061,2.563,-0.671
-0.229,-0.403,0.921,-0.671,1.404,0.549
-0.238,-0.400,0.937,0.061,-0.183,0.916
-0.246,-0.409,0.944,0.183,-0.488,0.488
-0.249,-0.419,0.970,-0.671,-0.671,0.793
-0.249,-0.411,0.987,-1.343,0.244,1.892
-0.247,-0.385,0.967,-0.427,2.136,2.869
-0.247,-0.374,0.942,0.366,3.357,3.052
-0.241,-0.369,0.930,0.854,3.479,2.258
-0.235,-0.364,0.920,1.099,2.747,1.465
-0.229,-0.363,0.886,2.380,2.563,0.183
-0.230,-0.366,0.898,3.967,0.916,-0.977
-0.228,-0.370,0.902,4.150,-0.122,-1.221
-0.230,-0.392,0.905,4.150,-0.427,-1.709
-0.234,-0.402,0.916,3.784,-1.160,-1.587
-0.236,-0.404,0.945,2.502,-1.709,-0.732
-0.240,-0.415,0.956,2.563,-1.770,-0.610
-0.238,-0.414,0.953,2.502,-1.099,0.244
-0.234,-0.388,0.949,2.014,-0.916,1.221
-0.238,-0.373,0.940,1.526,-0.977,0.854
-0.243,-0.372,0.926,1.038,-1.221,-0.610
-0.239,-0.384,0.913,-0.061,-1.648,-1.404
-0.230,-0.394,0.919,-1.831,-2.258,-1.709
-0.228,-0.398,0.928,-2.319,-2.869,-1.160
-0.230,-0.383,0.917,-0.366,-2.319,-0.183
-0.245,-0.366,0.926,1.038,-2.686,-0.122
-0.248,-0.350,0.916,2.197,-2.869,-0.671
-0.250,-0.334,0.913,2.319,-2.563,-1.709
-0.246,-0.353,0.907,1.526,-2.930,-3.784
-0.242,-0.380,0.928,0.061,-3.479,-4.944
-0.246,-0.413,0.945,-0.854,-3.235,-5.005
-0.248,-0.411,0.950,-0.732,-2.380,-3.479
-0.252,-0.432,0.965,0.549,-1.648,-2.258
-0.250,-0.427,0.984,0.854,-0.488,-0.183
-0.248,-0.437,0.961,1.160,1.343,1.587
-0.238,-0.409,0.956,0.061,2.197,3.662
-0.236,-0.388,0.936,-0.549,2.258,4.944
-0.232,-0.383,0.908,-0.305,2.258,4.822

-0.874,-0.620,1.131,-100.464,59.753,-274.963
-0.909,-0.596,1.188,-69.763,53.406,-261.963
-0.876,-0.606,1.247,-46.448,50.903,-246.460
-0.819,-0.639,1.264,-30.090,57.007,-226.440
-0.723,-0.630,1.235,-23.560,68.542,-200.684
-0.641,-0.649,1.265,-18.494,78.979,-175.232
-0.578,-0.727,1.245,-9.705,91.431,-152.039
-0.519,-0.795,1.217,-3.418,104.248,-128.113
-0.464,-0.781,1.260,4.822,113.586,-99.915
-0.428,-0.708,1.266,27.283,123.047,-67.261
-0.397,-0.596,1.081,61.890,139.099,-32.227
-0.359,-0.475,0.795,88.928,153.015,-2.502
-0.333,-0.408,0.599,101.807,151.550,16.602
-0.313,-0.346,0.461,115.417,137.756,30.029
-0.292,-0.261,0.339,128.357,119.507,42.175
-0.272,-0.182,0.279,128.296,96.924,49.011
-0.264,-0.180,0.287,114.624,72.510,50.415
-0.260,-0.215,0.374,87.219,51.392,51.086
-0.260,-0.263,0.538,66.772,32.166,53.040
-0.267,-0.410,0.747,53.101,16.235,54.871
-0.246,-0.505,0.892,23.743,15.686,63.416
-0.183,-0.370,0.921,1.038,23.376,82.214
-0.111,-0.220,0.863,18.188,23.193,94.849
-0.055,-0.073,0.793,37.598,18.677,97.351
-0.034,0.088,0.715,33.386,17.151,90.820
-0.040,0.141,0.623,18.982,16.602,74.463
-0.058,0.120,0.580,9.033,10.986,54.260
-0.090,0.103,0.638,-5.310,0.854,37.109
-0.119,0.055,0.721,-17.273,-7.568,20.996
-0.146,-0.065,0.802,-18.677,-15.503,6.348
-0.159,-0.183,0.898,-21.912,-21.179,-2.930
-0.180,-0.266,1.024,-24.536,-24.597,-6.042
-0.212,-0.384,1.181,-24.658,-24.414,-5.920
-0.224,-0.449,1.276,-26.733,-16.541,-1.038
-0.224,-0.459,1.279,-20.996,-5.981,8.484
-0.190,-0.388,1.206,-20.996,5.493,18.860
-0.167,-0.264,1.153,-23.254,14.343,27.283
-0.156,-0.188,1.076,-17.273,19.409,29.236
-0.151,-0.126,0.952,-8.789,21.973,25.452
-0.142,-0.082,0.881,-4.150,17.883,18.250
-0.150,-0.087,0.876,-1.648,9.094,9.094
-0.149,-0.098,0.865,2.014,2.075,1.282
-0.135,-0.139,0.884,5.554,-4.456,-4.944
-0.131,-0.205,0.960,2.686,-10.254,-10.010
-0.129,-0.283,0.990,-0.122,-12.695,-12.939
-0.131,-0.333,1.025,-2.258,-13.000,-11.902
-0.149,-0.389,1.097,-6.104,-13.000,-8.667
-0.156,-0.405,1.137,-9.766,-9.155,-3.662
-0.153,-0.361,1.153,-7.751,-4.639,3.113
-0.145,-0.293,1.121,-0.122,-0.916,7.874
-0.141,-0.276,1.067,4.211,2.930,8.423
-0.130,-0.245,0.990,7.324,4.272,8.484
-0.119,-0.200,0.939,7.935,2.686,8.118
-0.124,-0.168,0.932,5.432,-0.671,5.798
-0.130,-0.164,0.940,2.625,-3.662,2.136
-0.138,-0.190,0.951,2.197,-5.432,-1.526
-0.141,-0.195,0.959,4.761,-6.470,-3.357
-0.144,-0.196,0.985,5.859,-6.897,-3.906
-0.150,-0.230,1.003,6.348,-6.226,-5.005
-0.155,-0.268,1.008,6.714,-4.761,-5.554
-0.159,-0.296,1.016,8.179,-4.211,-4.761
-0.160,-0.333,1.030,6.042,-3.601,-3.479
-0.146,-0.307,1.062,2.258,-2.441,-0.122
-0.141,-0.294,1.068,3.723,-1.038,2.441
-0.136,-0.281,1.010,5.188,2.869,4.089
-0.125,-0.259,0.973,7.385,4.272,5.432
-0.119,-0.234,0.957,9.399,2.808,5.676
-0.118,-0.236,0.944,10.010,1.404,4.211
-0.112,-0.249,0.930,10.132,0.183,2.808
-0.112,-0.244,0.920,8.179,-1.038,2.441
-0.122,-0.252,0.927,7.874,-2.808,1.831
-0.133,-0.260,0.950,9.949,-4.150,1.648
-0.137,-0.248,0.960,9.583,-4.395,2.075
-0.139,-0.260,0.969,6.409,-4.395,0.977
-0.152,-0.279,1.006,6.226,-5.371,-0.793
-0.161,-0.274,1.028,7.996,-5.066,0.000
-0.166,-0.302,1.037,9.277,-3.967,0.244
-0.159,-0.318,1.020,11.353,-2.991,0.916
-0.143,-0.289,0.997,8.972,-1.160,3.418
-0.142,-0.279,0.994,5.249,-1.160,4.150
-0.148,-0.275,0.988,8.240,-1.709,3.784
-0.148,-0.242,0.983,9.766,-2.686,4.272
-0.149,-0.239,0.965,9.155,-2.808,3.540
-0.152,-0.251,0.946,5.249,-3.052,2.014
-0.159,-0.260,0.975,3.174,-4.150,1.038
-0.165,-0.255,0.997,4.883,-4.822,0.427
-0.167,-0.251,0.983,6.592,-4.333,0.061
-0.170,-0.270,0.975,6.775,-4.272,-1.221
-0.170,-0.285,0.982,4.944,-4.395,-1.465
-0.173,-0.301,1.010,3.418,-4.761,-1.526
-0.170,-0.313,1.011,4.150,-4.456,-0.854
-0.165,-0.332,0.971,6.714,-3.357,0.427
-0.160,-0.359,0.935,7.629,-3.052,2.441
-0.151,-0.343,0.937,6.897,-4.395,5.798
-0.151,-0.316,0.965,6.226,-6.409,8.850
-0.164,-0.313,0.945,5.249,-6.653,9.949
-0.171,-0.328,0.907,3.967,-6.409,11.292
-0.175,-0.341,0.880,-0.916,-7.324,14.587
-0.198,-0.451,0.815,-9.155,-10.010,19.287
-0.182,-0.293,0.912,-15.930,-18.066,30.334
-0.178,-0.269,1.000,-14.404,-22.034,30.640
-0.190,-0.322,0.961,-15.198,-18.799,28.015
-0.192,-0.288,1.000,-16.296,-20.142,30.212
-0.195,-0.295,1.046,-10.254,-23.071,30.518
-0.189,-0.306,1.032,-3.235,-20.996,30.518
-0.193,-0.299,1.038,-0.488,-19.287,32.410
-0.210,-0.312,1.045,3.296,-18.677,33.020
-0.242,-0.420,0.977,1.831,-15.015,33.813
-0.256,-0.533,0.884,-12.817,-10.376,39.124
-0.241,-0.539,0.897,-20.935,-13.855,52.063
-0.223,-0.470,0.998,-10.620,-23.560,66.406
-0.220,-0.426,1.022,3.479,-26.672,76.111
-0.223,-0.380,0.983,10.681,-25.513,83.130
-0.257,-0.429,0.956,9.766,-25.696,88.684
-0.315,-0.594,0.902,-7.019,-24.170,94.421
-0.396,-0.932,0.860,-17.944,-23.926,106.323
-0.416,-1.085,0.871,-12.390,-29.907,133.179
-0.429,-1.077,1.011,13.245,-45.166,170.959
-0.395,-0.914,1.083,56.641,-57.373,206.177

-0.307,-0.961,1.199,-0.977,-109.497,-14.526
-0.297,-0.915,1.203,12.146,-98.755,7.324
-0.316,-0.860,1.236,21.973,-91.370,25.452
-0.309,-0.808,1.187,21.973,-84.534,43.274
-0.297,-0.655,1.198,29.236,-81.970,59.753
-0.298,-0.528,1.168,43.579,-77.759,62.988
-0.321,-0.439,1.120,51.392,-72.876,58.044
-0.345,-0.378,1.095,45.654,-68.115,48.523
-0.364,-0.359,1.106,32.410,-63.904,37.476
-0.371,-0.374,1.124,22.644,-60.486,26.733
-0.370,-0.434,1.093,17.517,-54.871,17.883
-0.354,-0.515,1.048,1.953,-46.448,12.146
-0.332,-0.563,1.041,-26.428,-37.598,11.230
-0.301,-0.591,1.069,-49.988,-31.677,12.695
-0.273,-0.648,1.058,-65.369,-24.902,15.320
-0.232,-0.614,1.046,-79.468,-17.334,22.644
-0.208,-0.570,1.083,-78.186,-13.184,28.931
-0.204,-0.516,1.085,-64.026,-8.362,31.433
-0.184,-0.489,1.007,-45.227,-4.639,31.555
-0.166,-0.419,0.970,-28.259,-4.272,29.785
-0.162,-0.391,0.935,-19.653,-4.456,21.179
-0.174,-0.390,0.929,-12.085,-6.165,11.169
-0.179,-0.378,0.932,-5.432,-7.446,3.235
-0.187,-0.393,0.914,2.808,-7.324,-2.808
-0.178,-0.442,0.905,3.906,-6.409,-7.019
-0.159,-0.485,0.902,0.610,-5.249,-8.240
-0.147,-0.526,0.870,-0.977,-4.028,-8.057
-0.144,-0.563,0.823,0.061,-3.784,-6.470
-0.142,-0.563,0.803,-2.319,-4.944,-2.441
-0.145,-0.548,0.833,-4.883,-8.545,2.625
-0.155,-0.543,0.891,-7.568,-11.841,6.653
-0.175,-0.528,0.940,-12.146,-12.268,9.949
-0.197,-0.512,0.982,-10.620,-11.780,11.963
-0.220,-0.487,0.974,-8.484,-8.911,13.550
-0.216,-0.471,0.919,-3.967,-6.653,15.320
-0.201,-0.412,0.942,1.465,-7.202,15.991
-0.208,-0.443,0.943,2.136,-5.981,10.742
-0.221,-0.505,0.907,3.723,-4.333,6.958
-0.223,-0.545,0.904,1.099,-4.272,7.690
-0.225,-0.560,0.896,-0.122,-4.822,11.475
-0.219,-0.545,0.886,-0.854,-5.371,16.113
-0.216,-0.548,0.863,-3.174,-4.639,19.775
-0.221,-0.566,0.835,-4.761,-5.005,22.644
-0.217,-0.549,0.843,-5.981,-8.606,27.771
-0.217,-0.506,0.883,-3.906,-13.611,31.677
-0.227,-0.491,0.903,-7.446,-15.564,32.471
-0.231,-0.474,0.929,-9.705,-16.541,32.104
-0.227,-0.450,0.935,-2.808,-17.761,31.799
