aX,aY,aZ,gX,gY,gZ
0.026,0.156,1.111,48.584,-23.743,44.495
0.058,0.214,1.127,37.964,-19.531,35.095
0.048,0.081,1.084,20.081,-9.766,15.320
0.021,-0.105,1.000,1.282,-0.793,-0.366
0.006,-0.165,1.000,-7.874,-0.122,-3.174
-0.013,-0.174,1.062,-5.249,-3.723,-1.709
-0.028,-0.172,1.101,0.305,-4.211,-0.244
-0.037,-0.137,1.123,1.404,-2.380,1.465
-0.040,-0.107,1.076,0.488,1.343,1.648
-0.039,-0.110,1.044,-0.793,4.395,0.549
-0.055,-0.137,1.018,-0.854,5.310,-0.244
-0.047,-0.131,0.971,-1.038,6.104,0.366
-0.033,-0.085,0.986,0.610,3.052,2.258
-0.031,-0.050,0.991,0.977,0.488,1.831
-0.035,-0.041,1.003,-1.404,0.366,-0.977
-0.048,-0.049,1.024,-4.089,0.122,-4.272
-0.050,-0.074,1.013,-5.249,1.343,-5.981
-0.046,-0.097,1.026,-6.348,1.343,-6.653
-0.052,-0.134,1.065,-8.240,0.671,-7.263
-0.048,-0.157,1.080,-9.094,2.136,-6.958
-0.033,-0.151,1.067,-6.714,3.418,-5.188
-0.038,-0.172,1.039,-3.723,4.456,-3.296
-0.040,-0.180,1.036,-3.479,4.456,-1.465
-0.032,-0.099,1.046,-2.563,3.723,2.319
-0.034,-0.051,1.023,-1.831,3.967,3.662
-0.043,-0.042,1.000,-1.221,4.028,1.709
-0.040,-0.011,0.994,-1.343,2.625,-0.427
-0.039,0.033,1.000,-2.625,1.404,-3.235
-0.057,-0.020,0.984,-4.639,1.526,-8.240
-0.072,-0.054,0.999,-3.113,0.122,-10.559
-0.066,-0.071,1.033,-2.686,-1.099,-11.230
-0.071,-0.105,1.031,-5.127,1.282,-12.085
-0.064,-0.127,1.039,-4.150,2.258,-11.353
-0.054,-0.149,1.046,0.977,1.709,-8.789
-0.038,-0.161,1.035,3.174,2.747,-6.531
-0.022,-0.160,1.009,3.357,3.906,-4.395
-0.010,-0.133,0.989,4.333,3.235,-1.587
0.002,-0.089,0.978,5.676,1.038,0.305
0.010,-0.052,0.995,4.150,-1.343,-0.244
-0.004,-0.050,1.031,-1.465,-2.563,-3.235
-0.026,-0.090,1.030,-5.920,-1.587,-5.920
-0.036,-0.098,1.048,-4.761,-1.587,-6.287
-0.025,-0.065,1.064,-2.075,-1.831,-5.920
-0.009,-0.046,1.091,-3.052,-0.610,-6.348
-0.028,-0.066,1.089,-6.714,2.441,-9.277
-0.022,-0.116,1.012,-6.836,5.676,-12.207
-0.033,-0.136,1.018,-1.404,4.089,-10.864
-0.022,-0.141,1.032,-0.244,1.953,-7.996
-0.009,-0.120,1.033,-4.639,3.174,-5.005
-0.013,-0.132,1.038,-7.690,3.540,-4.944
-0.008,-0.108,1.016,-6.226,3.052,-3.418
-0.006,-0.094,1.017,-3.174,1.160,-1.831
-0.013,-0.108,1.022,-1.648,-0.549,-1.709
-0.017,-0.097,1.034,-0.793,-1.465,-1.343
-0.020,-0.073,1.044,2.075,-1.770,-0.183
-0.019,-0.045,1.051,3.479,-1.587,-0.305
-0.021,-0.055,1.040,0.488,-0.488,-2.197
-0.030,-0.069,1.019,-4.272,0.854,-4.089
-0.029,-0.073,1.018,-5.371,0.488,-4.944
-0.026,-0.055,1.026,-4.578,-0.427,-4.822
-0.028,-0.068,1.024,-2.930,-0.122,-4.944
-0.030,-0.077,1.036,-1.465,-0.977,-5.432
-0.032,-0.075,1.035,-1.465,-0.793,-5.005
-0.039,-0.079,1.027,-1.404,-0.122,-4.639
-0.043,-0.075,1.034,-1.465,-0.366,-3.784
-0.034,-0.056,1.032,-2.197,-0.305,-3.113
-0.025,-0.032,1.028,-2.014,0.061,-3.052
-0.025,-0.061,1.039,-2.869,0.305,-4.700
-0.025,-0.080,1.023,-3.479,0.793,-5.554
-0.021,-0.071,1.024,-1.770,0.488,-4.700
-0.017,-0.059,1.024,0.977,-0.549,-4.333
-0.015,-0.064,1.022,0.671,-0.549,-4.578
-0.018,-0.078,1.030,-0.671,-0.916,-4.944
-0.015,-0.085,1.040,-1.587,-1.160,-5.066
-0.012,-0.089,1.034,-1.221,-0.793,-4.395
-0.020,-0.108,1.039,0.549,-0.549,-3.906
-0.023,-0.111,1.038,1.587,-0.793,-2.991
-0.018,-0.084,1.048,2.502,-0.916,-1.221
-0.018,-0.062,1.045,2.808,-0.916,-0.549
-0.017,-0.055,1.028,2.808,-0.244,-0.732
-0.020,-0.059,1.036,1.892,-0.183,-1.587
-0.015,-0.056,1.036,1.099,0.000,-1.953
-0.013,-0.058,1.020,1.953,0.488,-2.075
-0.009,-0.056,1.010,2.808,0.305,-1.831
-0.015,-0.068,1.025,-0.854,-0.244,-2.563
-0.021,-0.074,1.017,-5.005,-0.122,-3.540
-0.022,-0.067,1.026,-4.456,-1.099,-2.686
-0.023,-0.072,1.049,-2.258,-1.831,-2.380
-0.020,-0.069,1.052,-1.160,-1.343,-1.953
-0.013,-0.060,1.038,-0.244,0.305,-1.282
-0.008,-0.062,1.019,-0.244,0.854,-1.770
-0.004,-0.081,1.000,-0.549,0.671,-2.258
-0.003,-0.080,1.008,-0.549,-0.916,-1.526

-0.548,-1.824,0.868,-25.879,28.442,184.509
-0.722,-1.878,0.923,22.278,4.150,287.781
-0.797,-1.434,1.134,86.853,-35.095,392.273
-0.490,-0.059,1.730,116.638,-60.730,468.994
-0.696,-0.586,1.425,75.623,-31.616,477.417
-0.865,-0.733,0.719,39.978,28.259,485.901
-0.742,-0.034,0.863,32.166,5.737,537.964
-0.483,0.666,1.014,59.082,-31.860,541.321
-0.344,1.025,0.973,106.140,-52.856,485.107
-0.234,0.859,0.987,173.157,-87.158,398.987
-0.226,0.724,1.070,153.137,-114.075,342.529
-0.190,0.826,1.086,83.252,-112.061,309.143
-0.119,1.006,1.225,27.100,-103.577,276.367
-0.083,1.009,1.296,14.160,-92.957,231.506
-0.112,0.697,1.238,14.099,-72.632,172.852
-0.159,0.396,1.165,9.399,-53.223,123.779
-0.166,0.212,1.133,4.700,-39.124,92.224
-0.197,0.141,1.126,1.953,-30.457,70.374
-0.218,0.129,1.176,3.845,-25.085,52.612
-0.191,0.157,1.189,8.789,-17.029,34.973
-0.183,0.140,1.106,12.024,-6.104,15.747
-0.181,0.054,1.006,13.184,0.122,-1.953
-0.144,-0.114,0.950,6.226,4.578,-18.494
-0.118,-0.184,0.982,-0.854,2.747,-25.452
-0.111,-0.291,0.980,-4.578,1.404,-28.015
-0.117,-0.351,0.976,-8.667,2.014,-25.208
-0.100,-0.304,1.013,-10.986,-0.061,-17.822
-0.079,-0.226,1.031,-10.132,-1.221,-10.193
-0.085,-0.196,1.010,-8.728,-0.549,-7.141
-0.091,-0.201,0.976,-7.996,-0.183,-6.714
-0.086,-0.199,0.994,-7.996,-2.930,-6.592
-0.080,-0.180,1.015,-7.690,-4.211,-6.287
-0.094,-0.199,1.040,-6.226,-4.089,-6.592
-0.103,-0.231,0.998,-5.859,-2.319,-7.202
-0.109,-0.237,0.996,-5.432,-2.197,-6.165
-0.100,-0.196,0.976,-5.066,-2.563,-3.662
-0.095,-0.152,0.969,-4.578,-3.113,-1.526
-0.094,-0.155,0.970,-4.883,-4.089,-1.770
-0.105,-0.212,0.985,-6.226,-4.578,-3.174
-0.100,-0.220,1.023,-7.751,-5.371,-2.319
-0.090,-0.188,1.048,-7.507,-4.761,0.122
-0.082,-0.183,1.022,-5.371,-2.625,1.282
-0.068,-0.164,0.991,-4.517,-1.526,2.014
-0.064,-0.151,0.990,-4.456,-2.625,2.136
-0.060,-0.160,0.963,-4.395,-4.211,1.587
-0.067,-0.161,0.994,-4.822,-6.714,0.793
-0.079,-0.154,1.037,-4.761,-8.667,0.916
-0.089,-0.170,1.039,-4.944,-7.690,0.244
-0.098,-0.181,1.037,-5.737,-5.920,-0.244
-0.099,-0.174,1.054,-5.859,-4.700,0.549
-0.094,-0.176,1.027,-6.897,-3.540,0.610
-0.098,-0.175,1.024,-8.057,-2.930,0.854
-0.091,-0.200,1.041,-9.277,-3.418,1.221
-0.085,-0.161,1.046,-10.559,-2.563,3.052
-0.085,-0.108,1.055,-8.484,-1.953,4.211
-0.091,-0.091,1.031,-5.737,-0.610,2.686
-0.098,-0.100,1.017,-3.479,-0.366,-0.061
-0.099,-0.105,1.016,-1.770,-1.160,-2.563
-0.102,-0.124,1.043,-0.122,-2.197,-5.127
-0.106,-0.175,1.049,0.671,-2.258,-7.141
-0.097,-0.209,1.038,-0.488,-0.671,-7.019
-0.087,-0.201,1.024,-1.770,0.427,-4.944
-0.074,-0.174,0.996,-1.404,0.977,-2.136
-0.078,-0.127,0.985,-0.732,-0.427,-0.061
-0.084,-0.114,0.989,-0.122,-2.502,-0.122
-0.092,-0.124,1.009,-0.671,-3.784,-1.526
-0.100,-0.125,1.038,-0.427,-3.906,-2.625
-0.093,-0.167,1.025,0.061,-2.136,-3.906
-0.104,-0.160,1.013,-0.916,-0.183,-3.296
-0.091,-0.121,1.003,1.587,-0.183,-2.075
-0.089,-0.101,0.996,3.418,-0.305,-2.686
-0.095,-0.137,1.026,2.686,-1.953,-5.188
-0.100,-0.151,1.034,1.831,-2.197,-6.531
-0.098,-0.131,1.050,3.540,-1.526,-6.531
-0.098,-0.101,1.031,4.761,0.610,-7.324
-0.103,-0.096,1.012,5.676,1.709,-9.338
-0.094,-0.112,1.004,6.226,1.099,-12.146
-0.091,-0.099,1.042,6.104,-0.916,-14.648
-0.100,-0.091,1.074,6.348,-1.038,-17.517
-0.103,-0.087,1.083,6.775,0.793,-21.423
-0.106,-0.069,1.052,7.568,4.028,-25.513
-0.106,-0.061,1.021,8.057,5.737,-29.785
-0.114,-0.090,0.988,7.263,6.531,-34.668
-0.112,-0.088,0.979,6.775,5.615,-38.269
-0.119,-0.061,1.004,7.080,3.662,-40.405
-0.127,-0.020,1.033,4.517,3.296,-44.006
-0.112,0.002,1.057,1.892,4.211,-49.988
-0.115,-0.018,1.078,1.953,5.066,-58.350
-0.128,-0.089,1.081,0.366,7.690,-66.589
-0.119,-0.105,1.058,-3.784,11.841,-70.496
-0.114,-0.065,1.064,-6.104,14.038,-71.106
-0.113,-0.033,1.048,-5.127,16.235,-73.608
-0.113,-0.065,1.036,-4.089,18.372,-78.064
-0.117,-0.106,1.009,-3.784,20.874,-82.092
-0.123,-0.091,0.992,-3.601,22.827,-83.374
-0.105,0.015,0.967,-0.610,21.851,-81.909
-0.096,0.137,0.961,4.456,17.822,-83.374
-0.108,0.368,0.947,9.644,14.404,-90.515
-0.110,0.693,0.954,16.541,10.803,-105.896
-0.110,0.930,0.959,21.484,6.653,-135.254
-0.199,0.942,0.970,19.104,4.944,-179.077
-0.353,0.781,0.958,15.381,8.240,-229.797
-0.480,0.452,1.067,6.714,15.137,-274.902
-0.534,0.125,1.274,-0.854,27.283,-306.702
-0.477,-0.234,1.374,55.725,39.368,-320.374
-0.364,-0.502,1.568,101.196,50.232,-325.439
-0.358,-0.938,1.275,103.394,85.999,-328.186
-0.298,-0.943,0.947,-14.404,127.563,-300.232
-0.225,-0.881,0.625,-77.087,134.827,-261.108
-0.161,-0.812,0.566,-67.200,97.534,-229.919
-0.123,-0.751,0.682,-54.016,51.453,-200.256
-0.125,-0.720,0.776,-39.124,23.560,-170.959
-0.129,-0.635,0.892,-24.719,5.554,-139.465
-0.145,-0.513,1.057,-22.095,-5.615,-105.957
-0.150,-0.516,1.176,-15.442,-8.118,-82.947
-0.134,-0.537,1.186,-1.404,-3.235,-63.843
-0.116,-0.504,1.161,10.864,2.563,-40.466
-0.119,-0.475,1.100,20.508,6.042,-18.555
-0.128,-0.504,0.985,26.978,8.484,0.122

-0.400,-0.930,1.191,-38.696,102.356,-342.468
-0.289,-0.790,0.995,-25.940,105.835,-302.551
-0.215,-0.649,0.711,-16.541,104.919,-271.606
-0.197,-0.603,0.597,2.380,87.585,-250.793
-0.194,-0.713,0.671,-2.808,57.434,-234.314
-0.254,-0.804,0.834,-46.814,31.372,-211.365
-0.248,-0.831,0.945,-66.284,14.038,-178.711
-0.222,-0.735,1.070,-48.279,1.038,-138.062
-0.175,-0.584,1.139,-21.667,-3.845,-97.839
-0.145,-0.498,1.129,-1.221,-1.770,-66.589
-0.143,-0.557,1.074,8.240,2.502,-44.189
-0.154,-0.741,1.011,7.080,5.432,-23.315
-0.167,-0.939,0.959,-0.732,6.042,5.371
-0.294,-1.229,0.859,-8.240,6.897,43.274
-0.441,-1.511,0.748,-10.925,6.104,96.863
-0.482,-1.445,0.806,7.812,-12.573,173.645
-0.512,-1.281,1.053,39.490,-41.687,248.474
-0.521,-1.103,1.052,62.927,-55.969,308.960
-0.446,-0.590,0.948,77.820,-65.186,361.145
-0.375,-0.163,0.945,101.929,-92.773,391.418
-0.384,0.243,1.010,117.249,-124.756,401.062
-0.255,0.851,1.422,99.243,-139.099,389.160
-0.220,0.491,1.375,57.251,-117.004,338.562
-0.211,-0.006,0.848,35.706,-70.679,278.625
-0.283,-0.019,0.883,12.024,-72.205,266.724
-0.270,0.055,0.976,6.165,-87.097,264.587
-0.161,0.231,0.933,-3.418,-86.243,257.080
-0.139,0.383,1.044,-10.803,-92.407,242.310
-0.151,0.445,1.258,-5.981,-99.365,212.952
-0.143,0.428,1.386,0.488,-90.454,176.941
-0.127,0.356,1.373,2.197,-66.284,141.602
-0.103,0.269,1.218,0.671,-38.940,110.291
-0.076,0.161,1.073,-2.197,-19.897,84.229
-0.106,0.051,0.999,-5.859,-13.855,64.209
-0.147,-0.089,0.959,-7.996,-14.099,50.171
-0.152,-0.170,0.996,-10.376,-16.846,40.771
-0.173,-0.184,1.043,-11.047,-19.348,37.170
-0.165,-0.225,1.021,-9.888,-16.357,34.241
-0.146,-0.129,1.004,-8.057,-12.756,36.621
-0.145,-0.137,1.005,-5.859,-12.878,36.011
-0.132,-0.240,0.962,-8.728,-9.521,30.151
-0.113,-0.198,0.997,-12.207,-9.521,29.846
-0.110,-0.153,1.033,-10.559,-11.780,31.433
-0.119,-0.113,1.032,-8.972,-10.742,29.297
-0.133,-0.083,1.032,-7.507,-9.399,24.719
-0.161,-0.091,1.024,-4.089,-8.606,18.433
-0.181,-0.186,0.993,-0.488,-7.019,11.047
-0.175,-0.233,0.965,-0.671,-5.310,7.446
-0.166,-0.260,0.992,-2.319,-5.981,7.874
-0.158,-0.254,1.001,-4.333,-5.554,9.094
-0.167,-0.260,1.012,-4.944,-4.639,11.475
-0.134,-0.262,1.023,-5.493,-3.784,13.733
-0.125,-0.228,1.009,-6.653,-1.648,16.357
-0.119,-0.219,1.015,-6.165,-1.343,16.785
-0.123,-0.202,1.007,-7.141,-0.305,16.113
-0.114,-0.212,1.017,-7.202,-0.610,15.198
-0.115,-0.206,1.007,-6.897,0.183,15.076
-0.107,-0.167,1.004,-3.967,0.366,15.686
-0.101,-0.162,0.989,0.732,-0.244,14.404
-0.098,-0.226,0.968,1.709,-1.099,11.902
-0.089,-0.233,0.991,-0.793,-3.113,11.780
-0.101,-0.239,1.011,-1.343,-5.127,12.817
-0.120,-0.219,1.023,-1.038,-6.042,13.611
-0.127,-0.234,1.019,-0.916,-5.005,14.771
-0.121,-0.244,1.036,-1.526,-4.089,15.503
-0.113,-0.203,1.026,0.061,-3.418,17.639
-0.119,-0.198,1.008,1.404,-2.808,18.127
-0.110,-0.184,1.017,-0.366,-2.869,16.785
-0.125,-0.193,1.034,0.061,-3.967,15.381
-0.135,-0.202,1.016,1.709,-3.296,14.038
-0.141,-0.150,1.055,1.648,-3.662,13.489
-0.150,-0.160,1.027,4.761,-2.991,10.925
-0.160,-0.199,1.002,5.127,-1.160,7.019
-0.156,-0.219,1.000,3.662,-1.465,5.371
-0.160,-0.218,1.020,2.747,-1.770,4.272
-0.149,-0.207,1.011,2.014,-0.916,3.906
-0.144,-0.224,1.005,0.977,-0.061,2.747
-0.145,-0.206,1.002,0.488,-0.061,2.136
-0.150,-0.177,1.010,1.038,-0.488,1.770
-0.154,-0.161,1.012,2.380,-0.366,-0.305
-0.158,-0.154,1.032,4.028,0.549,-3.479
-0.150,-0.148,1.037,7.141,2.502,-6.165
-0.153,-0.169,1.017,9.277,5.432,-9.338
-0.151,-0.181,1.015,9.460,7.141,-12.146
-0.152,-0.137,1.064,10.925,7.507,-14.099
-0.146,-0.047,1.076,13.611,10.498,-17.395
-0.130,0.064,1.114,18.494,15.808,-24.658
-0.141,-0.006,1.067,20.996,22.644,-39.612
-0.150,-0.010,1.050,19.165,26.978,-51.575
-0.166,-0.026,1.076,20.447,28.320,-63.416
-0.176,-0.050,1.059,22.095,30.701,-75.378
-0.162,-0.106,1.010,19.958,33.569,-85.999
-0.171,-0.177,1.000,13.794,34.790,-94.299
-0.151,-0.155,1.009,11.108,35.339,-97.229
-0.120,-0.075,1.051,14.343,34.729,-97.778
-0.095,0.067,1.096,19.287,35.583,-100.708
-0.068,0.230,1.091,22.034,40.771,-109.009
-0.075,0.234,1.093,14.343,46.570,-127.197
-0.123,0.198,1.121,-2.808,53.528,-149.048
-0.181,0.244,1.105,-18.799,62.866,-168.518
-0.245,0.327,1.037,-26.245,71.167,-186.279
-0.278,0.488,0.946,-22.827,73.792,-205.261
-0.317,0.632,0.803,-16.846,71.350,-230.103
-0.335,0.768,0.979,-11.047,62.988,-262.939
-0.399,0.626,1.043,12.695,60.669,-307.251
-0.531,0.229,0.811,53.101,77.576,-350.037
-0.547,-0.179,0.890,78.003,84.534,-374.573
-0.530,-0.387,0.904,36.133,94.482,-373.962
-0.449,-0.600,0.835,-2.502,103.149,-365.845
-0.447,-0.781,0.835,-44.434,100.464,-353.027
-0.400,-0.893,0.852,-63.965,86.914,-333.191
-0.404,-0.984,0.997,-73.425,67.627,-305.115
-0.334,-1.146,1.036,-83.923,55.908,-271.240
-0.299,-1.060,1.016,-122.070,47.607,-222.595
-0.192,-0.968,1.065,-87.524,37.720,-178.589
-0.125,-0.868,1.113,-57.678,27.161,-142.761
-0.105,-0.822,1.148,-49.072,21.851,-112.000
-0.027,-0.512,1.029,-49.927,21.851,-76.782
-0.047,-0.394,0.995,-52.917,17.944,-48.645

-0.361,1.287,1.053,47.546,53.223,-202.271
-0.518,1.158,1.032,31.433,63.293,-263.794
-0.731,0.791,1.004,3.845,75.012,-326.599
-0.857,0.415,1.069,-17.578,82.764,-375.000
-0.824,0.132,1.079,-22.461,88.806,-407.410
-0.706,-0.098,1.212,-26.428,97.839,-428.162
-0.677,-0.270,1.201,-34.302,114.746,-438.477
-0.610,-0.704,0.913,24.719,125.549,-448.059
-0.553,-0.918,0.803,12.878,125.854,-441.650
-0.550,-1.053,0.763,-32.837,123.657,-418.274
-0.524,-1.137,0.690,-77.637,111.450,-386.230
-0.427,-1.132,0.709,-93.811,83.130,-339.417
-0.306,-1.064,0.825,-94.116,48.462,-285.278
-0.234,-0.986,0.987,-102.600,20.386,-235.229
-0.165,-0.831,1.241,-116.150,5.066,-188.599
-0.143,-0.860,1.331,-63.232,4.639,-159.180
-0.119,-0.781,1.249,-13.367,13.733,-127.502
-0.088,-0.602,1.143,1.099,22.217,-88.440
-0.083,-0.509,0.949,9.888,26.550,-60.303
-0.066,-0.360,0.928,17.334,18.250,-36.072
-0.060,-0.260,1.035,21.851,4.944,-18.738
-0.060,-0.228,1.074,26.917,-0.427,-9.033
-0.068,-0.210,1.025,30.701,-0.854,-1.160
-0.072,-0.259,1.001,30.945,-2.441,6.104
-0.078,-0.344,1.035,26.123,-5.798,12.207
-0.109,-0.487,1.095,16.174,-6.897,22.156
-0.148,-0.629,1.027,2.869,-0.977,39.856
-0.280,-0.896,0.975,-10.071,3.906,65.735
-0.277,-0.992,0.874,-23.621,5.371,104.858
-0.262,-0.843,0.958,-17.029,-6.836,154.297
-0.236,-0.616,1.071,4.883,-25.513,196.777
-0.205,-0.402,1.060,36.438,-39.307,222.290
-0.209,-0.222,1.273,52.612,-51.636,233.643
-0.231,-0.325,1.264,43.701,-43.396,237.854
-0.281,-0.362,1.024,42.175,-24.170,245.544
-0.269,-0.232,1.003,37.354,-26.306,257.263
-0.219,0.000,1.019,31.128,-33.142,267.700
-0.161,0.244,0.941,33.752,-38.208,268.799
-0.229,0.192,0.948,39.001,-49.561,251.953
-0.278,0.027,0.950,31.067,-53.772,236.877
-0.296,-0.085,0.936,18.005,-54.443,231.628
-0.201,0.110,1.016,8.484,-59.021,233.643
-0.081,0.345,1.115,22.278,-67.078,227.295
-0.041,0.400,1.162,41.382,-66.162,201.111
-0.010,0.436,1.193,44.922,-58.167,168.945
-0.018,0.392,1.223,40.039,-49.072,136.536
-0.058,0.202,1.174,29.724,-35.461,104.065
-0.091,-0.081,1.046,14.221,-18.982,77.759
-0.096,-0.218,0.971,9.033,-11.292,67.810
-0.076,-0.289,0.923,11.658,-11.536,69.397
-0.007,-0.205,0.937,15.564,-14.832,75.256
0.009,-0.117,0.985,17.273,-21.362,78.064
-0.032,-0.061,1.006,10.742,-22.827,75.012
-0.071,-0.101,0.977,2.625,-22.034,68.420
-0.084,-0.149,0.969,-0.854,-21.790,62.744
-0.087,-0.143,1.015,-0.244,-23.499,61.340
-0.095,-0.098,1.042,1.099,-21.667,60.303
-0.088,-0.144,0.976,0.305,-15.686,57.129
-0.078,-0.150,0.962,-8.240,-12.756,53.528
-0.076,-0.098,1.012,-9.827,-16.174,50.659
-0.076,-0.133,1.001,-7.385,-16.846,44.312
-0.079,-0.152,1.053,-10.132,-15.320,38.879
-0.111,-0.134,1.079,-7.568,-14.221,36.255
-0.141,-0.251,1.021,-5.798,-8.362,33.325
-0.091,-0.256,1.027,-6.897,-6.226,34.363
-0.072,-0.196,1.043,-4.517,-7.263,38.879
-0.063,-0.168,1.011,-2.136,-6.409,39.185
-0.069,-0.161,1.007,-3.723,-7.385,37.170
-0.061,-0.090,1.024,-4.456,-8.423,35.522
-0.079,-0.103,1.036,-1.648,-9.277,32.288
-0.103,-0.156,1.035,-1.892,-7.935,26.489
-0.110,-0.174,1.044,-2.136,-6.592,23.560
-0.090,-0.219,1.001,-1.770,-4.028,22.217
-0.076,-0.182,0.996,-2.136,-2.686,23.193
-0.074,-0.135,1.019,1.099,-3.967,23.193
-0.078,-0.158,0.994,6.592,-3.967,21.362
-0.077,-0.246,0.994,5.188,-4.272,17.639
-0.061,-0.216,1.044,1.526,-5.859,18.250
-0.065,-0.171,1.050,4.517,-5.554,19.897
-0.068,-0.199,1.017,5.737,-3.540,18.738
-0.068,-0.200,0.989,3.235,-1.770,18.616
-0.069,-0.165,0.995,2.441,-2.808,18.982
-0.089,-0.158,1.015,2.441,-4.333,17.212
-0.101,-0.196,1.001,1.526,-4.517,14.343
-0.102,-0.262,1.001,-1.404,-4.456,12.878
-0.098,-0.255,1.006,-4.578,-4.700,14.587
-0.097,-0.221,1.008,-3.540,-4.456,17.761
-0.080,-0.226,1.009,-2.747,-4.578,18.494
-0.093,-0.203,0.991,-3.662,-4.028,18.860
-0.088,-0.156,1.002,-1.709,-4.700,19.470
-0.098,-0.150,0.996,1.404,-4.883,17.822
-0.107,-0.175,0.995,2.441,-5.432,14.771
-0.104,-0.200,0.988,1.892,-5.554,12.817
-0.111,-0.208,1.005,0.977,-6.897,11.536
-0.111,-0.201,1.040,-0.366,-7.568,10.864
-0.118,-0.173,1.030,-0.854,-6.104,10.498
-0.126,-0.175,1.024,0.977,-4.517,9.277
-0.135,-0.200,1.015,2.686,-3.845,7.202
-0.119,-0.232,1.005,2.930,-2.747,5.493
-0.099,-0.195,1.028,3.113,-3.479,6.104
-0.110,-0.188,1.031,3.662,-3.540,6.042
-0.116,-0.222,1.018,2.991,-2.197,4.700
-0.116,-0.217,1.026,1.160,-1.465,4.211
-0.120,-0.165,1.026,3.113,-1.160,4.578
-0.127,-0.150,1.001,5.981,-0.183,2.991
-0.128,-0.127,1.003,6.470,0.305,-0.305
-0.127,-0.126,1.014,7.324,-0.122,-4.150
-0.126,-0.143,1.048,9.338,0.366,-8.606
-0.111,-0.113,1.090,12.146,2.563,-13.123
-0.099,-0.139,1.067,15.625,7.996,-18.433
-0.082,-0.109,1.076,18.433,12.329,-22.095
-0.081,-0.080,1.059,19.043,16.418,-28.198
-0.082,0.045,1.050,22.644,19.043,-34.851
-0.087,0.249,1.103,28.381,19.592,-44.983
-0.094,0.534,1.173,30.212,22.888,-63.843
-0.154,0.774,1.194,31.494,30.273,-93.384
-0.223,0.957,1.182,24.963,41.382,-136.658
-0.305,1.026,1.187,12.939,52.795,-188.049
-0.432,0.901,1.111,0.244,66.711,-242.981

-0.473,-1.231,0.810,-139.587,100.037,-383.301
-0.371,-1.294,0.830,-142.822,73.914,-328.674
-0.238,-1.259,1.013,-120.850,48.096,-271.545
-0.247,-1.286,1.034,-76.050,32.288,-213.440
-0.222,-1.130,0.961,-41.931,31.433,-154.053
-0.173,-0.966,0.970,-26.062,22.461,-95.886
-0.102,-0.731,1.092,-2.380,6.714,-44.189
-0.040,-0.488,1.173,14.404,-1.404,-5.005
-0.024,-0.358,1.091,24.292,1.709,17.822
-0.037,-0.345,0.978,37.415,2.075,29.968
-0.028,-0.319,0.961,53.467,-6.042,41.382
-0.017,-0.217,0.999,62.622,-14.648,54.565
-0.018,-0.142,0.993,66.162,-20.569,63.049
-0.012,-0.094,0.996,72.571,-28.076,67.444
-0.017,-0.022,1.066,74.036,-36.865,68.665
-0.014,0.047,1.109,62.134,-37.537,64.941
-0.000,0.081,1.131,46.265,-32.471,55.664
0.020,0.082,1.172,26.672,-25.574,43.396
0.024,0.045,1.180,8.728,-14.771,28.564
0.011,-0.047,1.086,1.953,-2.625,16.296
0.003,-0.093,0.990,2.136,3.479,10.376
0.005,-0.084,0.957,-0.793,2.502,8.240
0.019,-0.083,0.986,-7.385,0.549,4.700
0.019,-0.084,1.009,-12.817,0.122,1.282
0.009,-0.105,1.000,-14.221,0.854,-1.526
-0.005,-0.124,1.010,-13.123,0.610,-3.662
-0.036,-0.157,1.036,-13.672,0.061,-4.944
-0.041,-0.170,1.032,-13.550,0.977,-4.578
-0.032,-0.164,1.021,-6.165,1.465,-2.563
-0.025,-0.155,1.032,0.610,1.099,-0.916
-0.022,-0.127,1.032,1.709,1.526,0.244
-0.022,-0.124,0.989,3.418,2.258,0.061
-0.013,-0.105,0.986,2.625,0.977,-0.366
-0.010,-0.091,1.001,-0.793,-0.610,-0.977
-0.015,-0.101,1.001,-1.526,-1.099,-2.319
-0.023,-0.131,1.025,-2.747,-2.258,-3.540
-0.026,-0.139,1.064,-5.005,-2.686,-3.662
-0.027,-0.134,1.077,-5.676,-2.014,-2.991
-0.034,-0.159,1.073,-7.996,-0.183,-3.906
-0.039,-0.159,1.060,-10.437,1.648,-3.906
-0.036,-0.145,1.044,-7.690,1.831,-2.075
-0.029,-0.157,1.036,-3.906,1.343,-1.282
-0.016,-0.138,1.009,-1.038,1.831,0.305
-0.003,-0.113,0.991,0.427,1.648,2.136
0.001,-0.106,0.978,0.122,0.671,1.953
0.001,-0.102,0.990,0.305,-0.671,1.282
-0.002,-0.102,1.015,0.061,-1.709,0.549
-0.006,-0.090,1.030,-0.977,-1.709,-0.732
-0.010,-0.094,1.005,-1.465,-0.732,-2.197
-0.023,-0.108,1.023,-2.197,-0.854,-3.906
-0.039,-0.146,1.072,-4.700,-1.587,-5.066
-0.036,-0.163,1.086,-4.639,-0.366,-4.883
-0.015,-0.135,1.069,-0.366,1.526,-2.197
-0.000,-0.118,1.010,3.174,3.235,-1.038
0.005,-0.121,0.985,4.150,3.052,-1.221
0.010,-0.128,0.987,3.540,0.732,-1.831
0.015,-0.125,1.000,1.160,-0.916,-1.953
0.016,-0.113,1.008,0.305,-1.770,-1.587
0.003,-0.117,1.035,-0.488,-2.747,-2.197
