aX,aY,aZ,gX,gY,gZ
-0.413,-0.690,0.694,-110.168,198.425,134.827
-0.371,-0.577,0.651,-108.032,195.740,133.362
-0.330,-0.517,0.647,-105.042,189.514,124.756
-0.266,-0.471,0.635,-101.440,184.082,114.929
-0.203,-0.449,0.634,-102.112,177.917,105.469
-0.112,-0.410,0.624,-104.919,170.227,94.971
-0.022,-0.427,0.656,-105.347,158.325,79.956
0.044,-0.446,0.688,-102.356,143.738,65.002
0.114,-0.460,0.685,-93.018,129.456,53.955
0.166,-0.470,0.715,-82.153,113.281,44.739
0.187,-0.495,0.761,-71.228,98.145,37.537
0.203,-0.500,0.759,-62.134,87.952,34.546
0.216,-0.479,0.770,-54.688,79.102,34.790
0.223,-0.479,0.789,-48.889,71.167,34.546
0.224,-0.477,0.794,-44.250,65.369,34.302
0.223,-0.447,0.752,-37.842,59.937,34.546
0.237,-0.393,0.755,-32.410,52.979,34.546
0.249,-0.358,0.731,-25.513,45.837,32.410
0.271,-0.344,0.710,-19.714,38.879,28.625
0.279,-0.376,0.750,-17.761,29.602,22.705
0.270,-0.429,0.810,-16.785,21.362,17.395
0.263,-0.452,0.842,-15.015,16.968,16.052
0.259,-0.455,0.863,-12.939,15.381,17.273
0.249,-0.428,0.817,-9.155,15.991,19.470
0.243,-0.383,0.838,-6.531,14.832,21.362
0.244,-0.370,0.815,-4.761,13.611,20.264
0.243,-0.374,0.790,-2.808,12.207,17.517
0.244,-0.377,0.794,0.305,7.507,14.587
0.247,-0.374,0.777,2.686,3.723,12.329
0.250,-0.376,0.801,3.357,-1.221,9.521
0.247,-0.406,0.832,3.723,-5.066,6.592
0.237,-0.439,0.864,4.211,-7.202,4.639
0.223,-0.468,0.921,3.235,-8.179,3.906
0.213,-0.473,0.944,1.770,-6.714,4.639
0.207,-0.475,0.930,0.366,-3.601,6.042
0.210,-0.460,0.901,-0.122,-0.183,7.812
0.216,-0.423,0.868,0.122,2.319,9.949
0.220,-0.396,0.834,0.183,2.991,10.254
0.221,-0.384,0.835,0.549,1.099,8.667
0.212,-0.404,0.852,0.793,-1.282,5.737
0.205,-0.407,0.871,1.587,-2.747,3.845
0.206,-0.415,0.876,2.502,-3.052,2.625
0.208,-0.433,0.877,2.136,-2.319,1.709
0.213,-0.435,0.882,1.282,-1.221,1.892
0.227,-0.424,0.867,1.343,0.000,2.869
0.237,-0.404,0.844,1.587,0.366,3.235
0.244,-0.397,0.834,1.831,-1.038,2.869
0.236,-0.412,0.848,1.648,-2.930,1.343
0.228,-0.415,0.879,1.892,-4.272,0.488
0.225,-0.433,0.898,2.502,-4.211,0.000
0.225,-0.453,0.904,2.258,-3.357,-0.427
0.234,-0.432,0.899,1.648,-2.136,0.305
0.243,-0.420,0.894,1.953,-1.404,0.610
0.248,-0.422,0.869,2.686,-1.221,-0.183
0.245,-0.433,0.883,3.296,-2.991,-1.465
0.237,-0.438,0.901,3.540,-4.211,-2.258
0.231,-0.441,0.918,3.723,-4.333,-2.625
0.229,-0.447,0.915,4.211,-3.540,-2.502
0.236,-0.457,0.914,4.395,-2.380,-2.441
0.249,-0.470,0.914,3.784,-1.953,-2.258
0.258,-0.470,0.928,2.869,-2.319,-1.587
0.258,-0.461,0.928,2.502,-1.709,-0.122
0.256,-0.456,0.896,2.747,-0.610,0.977
0.255,-0.440,0.888,3.723,-1.221,1.831
0.246,-0.430,0.887,4.700,-2.563,1.953
0.237,-0.441,0.899,5.310,-3.845,0.854
0.232,-0.448,0.942,4.883,-4.883,0.000
0.233,-0.465,0.919,5.249,-4.395,-0.488
0.231,-0.463,0.915,5.310,-4.150,-0.244
0.229,-0.448,0.921,5.371,-4.639,0.549
0.225,-0.448,0.911,5.920,-5.005,-0.122
0.229,-0.455,0.913,5.676,-6.226,-1.343
0.228,-0.467,0.955,4.517,-7.080,-1.709
0.221,-0.496,0.961,3.418,-5.676,-1.587
0.221,-0.490,0.943,2.808,-4.211,-0.427
0.222,-0.457,0.921,2.136,-3.479,1.526
0.223,-0.433,0.893,2.625,-3.479,1.892
0.224,-0.424,0.886,3.479,-4.456,0.549
0.220,-0.450,0.913,3.479,-6.287,-1.526
0.208,-0.483,0.986,2.625,-6.714,-2.502
0.209,-0.491,0.969,2.625,-3.113,-0.610
0.216,-0.475,0.938,2.075,0.671,1.526
0.220,-0.449,0.919,1.526,1.526,2.930
0.224,-0.427,0.886,2.136,1.587,2.563
0.233,-0.437,0.867,3.113,-0.549,1.038
0.241,-0.450,0.883,4.883,-3.235,-0.427
0.231,-0.432,0.941,3.418,-4.883,-0.610
0.225,-0.505,0.943,2.380,-4.639,-2.502
0.226,-0.478,0.921,3.540,-2.930,-0.061
0.222,-0.453,0.920,3.418,-3.052,1.831
0.221,-0.441,0.910,3.723,-3.174,1.404
0.222,-0.442,0.903,3.357,-3.845,0.244
0.216,-0.437,0.919,2.563,-4.395,-0.977
0.214,-0.452,0.908,3.052,-4.089,-1.404
0.214,-0.452,0.897,3.662,-3.479,-1.648
0.215,-0.452,0.916,3.296,-3.784,-1.404
0.224,-0.485,0.918,1.892,-3.601,-2.319
0.230,-0.491,0.938,0.671,-3.845,-1.770
0.231,-0.478,0.914,0.854,-2.930,-0.061
0.230,-0.455,0.904,1.343,-2.441,1.770

-0.794,-1.133,1.165,160.095,-241.821,-196.655
-0.765,-1.306,1.294,139.709,-210.876,-180.603
-0.722,-1.396,1.379,116.516,-170.654,-153.381
-0.651,-1.401,1.292,96.130,-124.695,-118.774
-0.591,-1.392,1.278,78.064,-81.421,-82.153
-0.571,-1.346,1.220,58.472,-45.227,-46.936
-0.544,-1.246,1.115,41.809,-11.353,-13.977
-0.531,-1.136,0.996,26.550,14.587,13.428
-0.524,-1.017,0.919,12.939,32.349,33.813
-0.525,-0.972,0.979,0.366,42.480,46.448
-0.551,-1.039,1.059,-16.479,52.551,52.795
-0.575,-1.263,1.246,-39.368,66.772,58.960
-0.607,-1.370,1.369,-60.059,91.492,77.942
-0.644,-1.377,1.359,-76.599,127.136,107.300
-0.662,-1.299,1.247,-91.492,166.138,139.404
-0.651,-1.145,1.053,-102.539,199.585,167.969
-0.610,-0.980,0.892,-113.098,222.290,187.134
-0.569,-0.805,0.802,-122.192,233.398,196.289
-0.520,-0.701,0.769,-129.517,237.793,194.641
-0.447,-0.630,0.655,-128.418,240.356,183.228
-0.366,-0.539,0.548,-124.329,235.962,171.265
-0.269,-0.397,0.458,-119.019,224.976,161.804
-0.151,-0.279,0.416,-110.107,205.322,144.958
-0.049,-0.198,0.402,-100.708,179.687,121.216
0.055,-0.148,0.418,-89.600,152.405,95.947
0.159,-0.151,0.457,-78.979,125.183,69.214
0.221,-0.221,0.534,-71.594,98.816,43.030
0.249,-0.353,0.639,-62.866,74.707,22.034
0.261,-0.458,0.721,-52.063,57.495,10.864
0.254,-0.512,0.781,-43.274,48.401,8.301
0.253,-0.530,0.823,-36.255,44.373,10.925
0.257,-0.518,0.835,-31.677,44.128,16.541
0.251,-0.521,0.819,-28.931,44.312,20.264
0.250,-0.495,0.804,-25.940,42.297,22.827
0.245,-0.468,0.755,-21.790,38.452,23.743
0.240,-0.414,0.750,-19.226,32.104,23.315
0.240,-0.406,0.765,-16.541,24.658,19.775
0.237,-0.396,0.753,-13.367,19.592,15.137
0.236,-0.410,0.799,-11.108,12.573,10.376
0.243,-0.422,0.780,-7.874,8.484,6.836
0.259,-0.430,0.778,-4.578,4.883,4.639
0.268,-0.443,0.787,-1.831,0.427,3.357
0.262,-0.458,0.812,-2.686,-2.686,2.686
0.261,-0.470,0.814,-3.784,-4.028,2.563
0.255,-0.464,0.810,-3.540,-4.639,4.211
0.241,-0.458,0.838,-3.784,-6.287,5.188
0.218,-0.463,0.844,-3.967,-7.080,5.127
0.202,-0.456,0.840,-3.418,-5.859,5.920
0.193,-0.434,0.839,-2.258,-4.578,7.019
0.184,-0.432,0.835,-2.136,-3.723,6.287
0.189,-0.416,0.809,-1.770,-2.625,5.432
0.199,-0.388,0.795,-0.183,-2.319,4.456
0.205,-0.380,0.781,1.892,-3.113,2.258
0.211,-0.397,0.792,3.296,-4.700,-1.343
0.206,-0.417,0.823,4.272,-6.714,-4.272
0.204,-0.438,0.849,5.249,-6.958,-5.554
0.208,-0.467,0.864,5.859,-6.104,-6.042
0.217,-0.480,0.869,4.944,-4.456,-5.737
0.231,-0.494,0.880,3.479,-3.235,-4.700
0.240,-0.496,0.870,2.686,-1.587,-3.235
0.242,-0.476,0.867,2.014,-1.038,-1.404
0.241,-0.462,0.866,2.136,-0.977,-0.183
0.243,-0.454,0.855,2.197,-0.916,-0.183
0.246,-0.460,0.870,2.808,-2.075,-0.549
0.241,-0.476,0.868,3.723,-2.136,-0.854
0.233,-0.472,0.877,4.822,-1.953,0.061
0.226,-0.481,0.897,5.066,-2.441,0.122
0.227,-0.507,0.894,4.272,-1.953,-0.549
0.230,-0.511,0.892,3.052,-1.831,-0.427
0.235,-0.483,0.879,2.563,-2.380,0.916
0.240,-0.470,0.864,2.319,-2.686,1.587
0.233,-0.476,0.882,1.099,-3.723,1.160
0.222,-0.485,0.894,0.427,-4.395,0.916
0.215,-0.488,0.905,0.427,-4.639,0.854
0.207,-0.461,0.914,0.549,-4.333,1.770
0.201,-0.461,0.907,0.793,-2.991,1.709
0.206,-0.474,0.885,1.160,-1.343,0.854
0.208,-0.466,0.890,1.831,-1.709,0.427
0.207,-0.457,0.906,2.441,-2.930,-0.122
0.207,-0.474,0.922,2.380,-2.808,-1.709
0.211,-0.495,0.929,1.892,-2.014,-2.563
0.216,-0.496,0.938,1.404,-1.221,-2.014
0.220,-0.488,0.932,1.099,-0.793,-1.526
0.228,-0.477,0.925,1.099,-0.427,-1.465
0.236,-0.479,0.905,1.282,-0.305,-1.892
0.240,-0.470,0.898,1.465,-1.343,-1.648
0.239,-0.464,0.888,2.625,-2.869,-1.526
0.234,-0.453,0.898,3.784,-3.845,-1.648
0.229,-0.463,0.912,4.089,-4.211,-2.502
0.226,-0.475,0.919,3.845,-4.089,-3.479
0.229,-0.466,0.921,4.028,-3.967,-3.296
0.231,-0.477,0.923,3.967,-3.479,-3.601
0.232,-0.500,0.927,3.052,-3.174,-4.028
0.240,-0.492,0.931,2.502,-3.357,-3.113
0.245,-0.486,0.925,2.014,-3.662,-2.441
0.249,-0.478,0.918,1.282,-4.211,-2.441
0.239,-0.488,0.924,0.793,-5.066,-2.625
0.239,-0.500,0.940,0.549,-5.310,-2.258
0.231,-0.494,0.958,0.793,-4.883,-1.160
0.231,-0.486,0.948,0.977,-3.723,0.061
0.236,-0.483,0.935,1.343,-2.441,0.671
0.241,-0.487,0.925,1.160,-2.197,0.854
0.246,-0.478,0.932,0.549,-2.686,0.977
0.251,-0.479,0.923,-0.854,-3.052,1.099
0.253,-0.482,0.906,-1.465,-3.296,1.038
0.247,-0.483,0.895,-1.648,-4.028,1.526
0.240,-0.472,0.896,-1.160,-4.456,2.686
0.229,-0.463,0.893,-1.221,-4.639,3.662
0.220,-0.469,0.897,-1.404,-4.456,3.967
0.217,-0.464,0.899,-1.770,-4.456,4.395
0.214,-0.466,0.894,-1.831,-4.883,4.150
0.206,-0.473,0.897,-1.587,-5.737,3.845
0.201,-0.464,0.887,-0.854,-5.798,4.150
0.194,-0.453,0.886,-0.122,-5.798,4.333
0.190,-0.443,0.884,0.732,-5.310,4.150
0.187,-0.437,0.876,1.709,-4.395,4.150
0.187,-0.440,0.878,2.136,-3.906,3.601
0.192,-0.459,0.883,2.380,-3.601,2.197
0.193,-0.477,0.892,1.770,-3.967,1.282

-0.657,-1.011,1.546,106.323,-198.303,-108.093
-0.653,-1.075,1.622,94.849,-141.479,-82.703
-0.566,-1.053,1.643,80.322,-81.970,-53.711
-0.487,-1.107,1.565,67.383,-27.161,-30.884
-0.367,-1.016,1.360,55.054,16.357,-8.240
-0.297,-0.936,1.156,37.292,42.786,8.301
-0.250,-0.877,1.076,21.057,49.866,16.174
-0.228,-0.840,1.058,7.263,44.434,18.738
-0.238,-0.844,1.057,-3.967,35.095,17.700
-0.268,-0.858,1.081,-11.353,25.635,17.212
-0.301,-0.846,1.111,-17.029,21.362,19.348
-0.315,-0.800,1.152,-22.583,23.254,24.048
-0.320,-0.781,1.183,-27.649,30.029,27.771
-0.310,-0.803,1.173,-34.302,41.138,31.128
-0.291,-0.789,1.157,-41.199,54.443,36.743
-0.268,-0.741,1.100,-48.462,68.787,44.373
-0.242,-0.708,1.098,-52.917,80.750,50.598
-0.213,-0.700,0.967,-56.335,91.675,55.664
-0.189,-0.643,0.939,-59.814,96.313,61.096
-0.211,-0.624,0.971,-62.927,96.069,63.965
-0.221,-0.592,0.972,-63.477,99.670,67.017
-0.214,-0.588,0.958,-65.186,105.347,68.787
-0.221,-0.576,1.003,-70.862,109.314,69.641
-0.223,-0.551,1.070,-74.951,111.877,70.374
-0.219,-0.549,1.081,-76.843,117.554,70.068
-0.182,-0.345,1.096,-72.510,123.230,67.322
-0.188,-0.552,1.163,-64.148,126.404,51.270
-0.161,-0.558,1.129,-71.167,134.583,49.438
-0.115,-0.510,1.063,-75.317,140.991,54.749
-0.062,-0.492,0.964,-73.853,141.113,53.894
-0.001,-0.426,0.927,-72.754,135.559,51.941
0.046,-0.387,0.863,-69.397,126.709,49.255
0.103,-0.340,0.782,-66.162,117.432,46.570
0.164,-0.258,0.764,-63.538,104.736,43.579
0.201,-0.233,0.785,-61.523,92.346,37.231
0.239,-0.227,0.773,-58.472,83.374,30.457
0.280,-0.229,0.742,-54.810,75.623,25.208
0.320,-0.219,0.739,-52.490,67.017,21.790
0.347,-0.224,0.730,-51.819,59.265,18.921
0.378,-0.228,0.715,-50.781,52.124,16.846
0.406,-0.220,0.706,-47.729,44.678,16.418
0.407,-0.214,0.699,-44.067,36.987,15.747
0.402,-0.202,0.729,-38.269,28.687,16.479
0.403,-0.174,0.711,-31.372,22.278,17.273
0.402,-0.182,0.719,-26.917,14.954,15.564
0.388,-0.208,0.759,-24.902,7.141,13.123
0.376,-0.243,0.777,-23.560,1.526,11.963
0.372,-0.239,0.812,-19.958,-4.333,12.695
0.365,-0.260,0.859,-17.700,-9.583,13.000
0.347,-0.279,0.888,-15.869,-13.184,13.000
0.332,-0.270,0.895,-12.512,-14.771,15.137
0.322,-0.261,0.886,-8.972,-14.221,17.517
0.315,-0.247,0.860,-4.517,-13.062,20.020
0.300,-0.231,0.848,-2.319,-13.428,21.606
0.282,-0.196,0.842,0.366,-15.564,21.362
0.265,-0.183,0.868,3.784,-18.066,19.958
0.244,-0.223,0.884,6.592,-20.020,16.663
0.224,-0.232,0.929,8.484,-21.423,14.771
0.215,-0.236,0.959,9.033,-21.179,13.733
0.208,-0.250,0.972,9.521,-18.921,12.207
0.205,-0.243,0.978,10.925,-16.113,11.963
0.214,-0.234,0.952,11.902,-13.123,11.963
0.226,-0.244,0.944,11.047,-12.085,11.108
0.226,-0.253,0.959,10.620,-13.733,10.071
0.219,-0.232,0.979,12.146,-14.832,10.132
0.208,-0.228,0.937,12.878,-14.282,9.583
0.197,-0.240,0.983,11.536,-15.198,8.301
0.201,-0.269,1.001,10.681,-15.381,7.080
0.204,-0.287,1.025,9.888,-13.672,6.592
0.207,-0.293,1.029,10.620,-11.963,8.118
0.194,-0.240,0.984,9.888,-7.690,9.644
0.198,-0.246,1.005,7.751,-7.446,7.690
0.202,-0.256,0.974,6.836,-5.493,5.859
0.214,-0.297,0.991,8.057,-4.395,4.883
0.213,-0.269,0.945,9.705,-4.333,5.310
0.216,-0.257,0.984,8.667,-5.676,4.761
0.217,-0.292,0.991,8.423,-6.958,2.197
0.220,-0.296,0.991,8.667,-5.493,1.343
0.229,-0.316,0.989,10.315,-4.456,1.953
0.239,-0.303,0.949,10.437,-2.808,3.174
0.243,-0.311,0.972,9.521,-3.540,3.967
0.243,-0.319,0.965,8.789,-3.906,4.211
0.238,-0.304,0.965,8.606,-4.456,4.883
0.234,-0.294,0.979,9.705,-5.127,5.310
0.230,-0.302,0.965,10.803,-4.944,4.822
0.228,-0.284,0.955,12.512,-5.127,5.005
0.232,-0.288,0.968,12.939,-6.409,4.578
0.224,-0.292,0.952,12.451,-7.263,3.357
0.223,-0.298,0.977,13.062,-9.216,2.563
0.228,-0.309,0.979,12.939,-10.132,2.197
0.233,-0.285,0.968,11.963,-10.132,2.319
0.243,-0.296,0.989,10.986,-10.803,2.197
0.246,-0.311,0.972,11.780,-8.850,3.357
0.235,-0.287,0.931,14.282,-6.165,6.348
0.233,-0.300,0.958,16.541,-6.714,7.996
0.219,-0.266,0.922,18.494,-6.836,8.911
0.207,-0.245,0.965,17.517,-9.338,8.057
0.213,-0.237,1.010,19.897,-11.414,4.395
0.188,-0.323,0.984,39.795,-11.902,-0.366
0.189,-0.323,0.942,33.264,-10.132,-2.319
0.181,-0.286,0.969,28.625,-10.498,1.221
0.195,-0.292,0.972,31.555,-11.597,1.099
0.203,-0.280,0.973,31.250,-10.498,-0.366
0.196,-0.307,0.998,24.231,-10.559,-3.113
0.190,-0.393,0.975,19.104,-9.705,-6.226
0.194,-0.369,1.029,18.677,-11.963,-4.883
0.197,-0.376,1.020,19.836,-10.376,-3.662
0.188,-0.359,0.978,18.127,-7.263,-2.502
0.190,-0.344,0.982,15.076,-6.042,-1.648
0.202,-0.318,0.991,11.719,-6.104,-0.671
0.209,-0.363,0.964,10.437,-4.395,-1.709
0.214,-0.342,0.952,10.803,-4.517,-1.221
0.197,-0.344,0.929,10.071,-5.493,-0.916
0.198,-0.344,0.940,10.620,-7.324,-1.770
0.194,-0.346,0.954,10.986,-9.705,-2.197
0.186,-0.381,0.956,10.376,-10.132,-3.540
0.181,-0.374,0.995,8.789,-11.658,-3.235
0.180,-0.371,0.982,7.446,-10.010,-2.319
0.178,-0.377,0.981,5.920,-7.690,-1.709

-0.195,-1.150,1.492,7.263,-23.682,-21.912
-0.227,-1.109,1.505,-4.395,-8.972,-4.517
-0.252,-1.038,1.456,-11.719,9.399,14.160
-0.262,-0.924,1.368,-19.958,30.090,31.799
-0.281,-0.863,1.290,-31.372,49.072,44.312
-0.301,-0.818,1.236,-41.016,65.002,52.307
-0.300,-0.734,1.188,-48.645,78.613,59.204
-0.294,-0.696,1.131,-53.528,89.417,62.195
-0.283,-0.603,1.045,-54.626,99.487,63.965
-0.241,-0.533,1.019,-58.533,105.225,63.843
-0.216,-0.514,0.961,-62.683,110.229,59.875
-0.181,-0.519,0.915,-63.293,112.732,55.725
-0.118,-0.513,0.939,-67.810,109.985,52.551
-0.093,-0.521,1.001,-75.317,107.727,48.340
-0.087,-0.532,0.981,-77.881,108.215,45.410
-0.029,-0.466,0.999,-75.256,108.643,45.105
-0.004,-0.429,1.021,-70.557,108.887,38.757
0.007,-0.555,0.969,-67.810,112.061,28.137
0.042,-0.493,0.940,-68.726,110.474,34.302
0.078,-0.431,0.894,-65.430,107.605,39.917
0.096,-0.392,0.856,-58.716,102.356,39.429
0.125,-0.339,0.811,-53.589,96.436,37.659
0.160,-0.275,0.817,-50.781,88.501,34.302
0.189,-0.281,0.815,-50.293,79.956,26.123
0.190,-0.340,0.836,-48.950,73.303,17.273
0.210,-0.339,0.863,-45.837,65.796,14.282
0.232,-0.348,0.833,-43.091,62.500,12.695
0.251,-0.345,0.810,-40.955,58.289,11.902
0.272,-0.321,0.768,-38.635,53.284,13.000
0.303,-0.286,0.739,-35.767,46.997,13.733
0.326,-0.265,0.725,-30.151,38.635,13.367
0.335,-0.229,0.687,-23.193,31.006,12.451
0.343,-0.216,0.686,-18.066,21.240,10.193
0.342,-0.215,0.696,-14.404,11.230,6.836
0.341,-0.224,0.715,-10.925,2.625,4.028
0.324,-0.241,0.728,-7.080,-3.906,2.380
0.300,-0.277,0.779,-3.479,-9.338,1.038
0.277,-0.286,0.823,0.183,-12.268,1.709
0.259,-0.274,0.842,3.479,-11.292,3.845
0.256,-0.251,0.814,7.629,-8.606,5.676
0.251,-0.264,0.792,10.010,-8.484,4.700
0.242,-0.265,0.827,10.742,-11.230,3.113
0.234,-0.287,0.855,12.268,-12.878,1.282
0.223,-0.307,0.847,14.221,-12.756,-0.244
0.218,-0.316,0.886,14.648,-14.038,-1.404
0.216,-0.344,0.922,13.794,-15.564,-3.296
0.219,-0.375,0.928,12.573,-15.442,-4.578
0.225,-0.372,0.934,11.902,-15.625,-3.967
0.226,-0.368,0.928,12.268,-15.259,-3.052
0.224,-0.365,0.927,13.000,-15.076,-1.831
0.216,-0.380,0.949,11.536,-15.564,-1.404
0.205,-0.365,0.967,9.521,-15.076,-0.793
0.203,-0.354,0.968,9.521,-13.245,0.610
0.201,-0.367,0.938,9.521,-10.315,1.038
0.197,-0.347,0.954,9.277,-9.583,1.831
0.197,-0.333,0.956,9.155,-8.545,2.441
0.200,-0.334,0.903,9.827,-7.019,1.709
0.195,-0.333,0.914,10.254,-8.118,1.038
0.186,-0.333,0.937,10.864,-9.277,0.610
0.185,-0.334,0.938,11.536,-8.667,0.305
0.186,-0.345,0.949,11.414,-7.935,-0.488
0.186,-0.380,0.960,9.460,-7.385,-1.587
0.180,-0.381,0.993,7.080,-7.385,-1.343
0.179,-0.364,0.994,6.165,-5.432,0.000
0.185,-0.363,0.956,5.615,-2.930,0.671
0.196,-0.353,0.939,5.005,-1.831,1.343
0.198,-0.346,0.945,4.456,-2.197,1.648
0.198,-0.343,0.940,4.578,-2.686,1.099
0.194,-0.327,0.939,4.639,-3.540,0.183
0.198,-0.340,0.953,4.700,-4.761,-1.648
0.201,-0.367,0.949,4.517,-4.822,-2.930
0.208,-0.379,0.977,4.089,-5.371,-3.052
0.214,-0.359,0.958,4.822,-4.395,-1.587
0.217,-0.352,0.947,5.310,-3.845,-0.671
0.217,-0.367,0.944,4.639,-4.089,-0.916
0.211,-0.387,0.968,3.418,-4.639,-0.854
0.204,-0.385,0.996,2.808,-4.639,0.122
0.196,-0.374,0.976,2.502,-2.869,1.648
0.192,-0.376,0.979,1.892,-1.892,2.075
0.192,-0.353,0.952,1.831,-0.183,2.869
0.195,-0.334,0.944,2.136,0.244,2.441
0.207,-0.326,0.933,2.197,-0.122,1.221
0.215,-0.342,0.921,2.869,-0.732,-0.427
0.217,-0.347,0.925,3.906,-1.953,-1.038
0.214,-0.351,0.933,4.211,-2.808,-0.916
0.213,-0.363,0.946,4.211,-3.296,-1.099
0.216,-0.380,0.954,3.845,-3.540,-1.038
0.217,-0.380,0.965,3.967,-3.662,-0.183
0.212,-0.359,0.959,4.150,-3.479,0.671
0.215,-0.370,0.966,4.211,-4.089,0.122
0.209,-0.366,0.952,4.089,-3.906,0.000
0.201,-0.368,0.981,4.822,-4.333,0.244
0.197,-0.381,0.972,5.188,-3.906,0.000
0.193,-0.394,0.989,4.456,-3.784,-0.305
0.191,-0.391,0.991,3.967,-3.601,0.122
0.190,-0.388,0.983,3.723,-2.441,0.610
0.193,-0.378,0.955,3.479,-1.160,1.465
0.195,-0.357,0.938,3.784,-0.977,2.075
0.196,-0.359,0.936,3.540,-2.136,1.221
0.194,-0.362,0.946,3.296,-3.540,0.061
0.192,-0.371,0.950,3.967,-4.211,-0.671
0.187,-0.369,0.953,4.272,-4.456,-1.343
0.187,-0.363,0.973,4.150,-4.700,-1.282
0.187,-0.374,0.970,4.028,-4.089,-1.770
0.190,-0.384,0.959,3.357,-2.991,-1.831
0.193,-0.374,0.967,3.235,-2.625,-1.282
0.199,-0.363,0.939,3.906,-1.465,-0.427
0.207,-0.369,0.928,3.723,-0.977,-0.305
0.209,-0.375,0.948,3.052,-2.441,-0.488
0.203,-0.380,0.953,3.662,-3.357,-0.549
0.196,-0.391,0.961,3.662,-3.723,-0.549
0.187,-0.388,0.973,2.808,-3.723,-0.183
0.182,-0.369,0.979,2.991,-2.808,0.854
0.186,-0.365,0.938,2.930,-0.916,0.854
0.190,-0.354,0.936,2.808,-0.916,0.671
0.190,-0.350,0.926,2.808,-2.014,0.183
0.193,-0.357,0.934,3.357,-3.113,-0.977
0.190,-0.373,0.949,3.601,-4.150,-1.953
0.184,-0.381,0.958,3.601,-4.272,-2.075

-0.724,-1.332,1.631,143.799,-232.422,-115.234
-0.762,-1.434,1.854,128.784,-177.979,-82.520
-0.738,-1.393,1.730,107.300,-105.164,-40.222
-0.690,-1.357,1.528,82.031,-37.842,-2.747
-0.600,-1.203,1.325,58.167,11.536,29.297
-0.549,-1.013,1.121,39.307,43.945,53.162
-0.520,-0.835,0.997,27.222,60.608,64.026
-0.494,-0.738,0.955,17.883,63.965,62.805
-0.487,-0.772,0.936,4.456,62.439,51.941
-0.488,-0.885,0.989,-14.465,56.946,37.720
-0.487,-0.887,1.095,-28.625,52.551,30.518
-0.470,-0.880,1.148,-39.368,56.458,27.466
-0.444,-0.915,1.166,-52.002,66.528,25.818
-0.401,-0.973,1.194,-64.392,77.332,27.527
-0.377,-0.993,1.216,-75.500,90.332,33.813
-0.355,-0.961,1.236,-87.402,106.140,44.617
-0.348,-0.913,1.190,-97.839,125.122,56.885
-0.331,-0.836,1.079,-101.990,145.142,69.458
-0.297,-0.754,0.959,-101.624,161.804,80.688
-0.233,-0.634,0.797,-99.731,173.218,88.501
-0.178,-0.490,0.724,-101.563,174.438,91.003
-0.138,-0.414,0.706,-104.858,167.603,84.045
-0.099,-0.316,0.719,-105.713,158.325,71.716
-0.057,-0.323,0.794,-98.083,149.414,55.176
-0.014,-0.393,0.773,-92.041,145.447,39.856
0.057,-0.389,0.729,-86.609,138.000,32.043
0.114,-0.388,0.807,-83.740,122.681,24.292
0.155,-0.398,0.822,-79.712,112.732,16.296
0.210,-0.382,0.801,-73.547,106.079,11.353
0.261,-0.380,0.776,-69.641,97.595,7.935
0.290,-0.424,0.766,-63.660,87.830,3.113
0.319,-0.399,0.768,-58.228,75.928,5.005
0.337,-0.363,0.744,-51.697,65.186,6.897
0.353,-0.332,0.722,-44.006,54.688,7.324
0.379,-0.312,0.724,-37.231,44.983,6.775
0.361,-0.341,0.752,-32.837,36.621,5.432
0.349,-0.336,0.842,-29.724,30.396,4.761
0.344,-0.346,0.818,-26.733,28.198,5.432
0.343,-0.369,0.840,-25.146,25.269,5.615
0.348,-0.353,0.804,-21.301,23.743,8.240
0.358,-0.306,0.772,-16.968,22.034,11.169
0.340,-0.306,0.719,-13.489,17.944,11.719
0.353,-0.271,0.726,-9.399,10.864,11.902
0.333,-0.271,0.741,-5.859,2.441,10.559
0.315,-0.265,0.756,-2.441,-3.845,8.118
0.299,-0.258,0.773,1.343,-8.606,6.531
0.279,-0.286,0.790,5.310,-11.902,4.395
0.257,-0.301,0.832,8.179,-14.526,3.174
0.242,-0.329,0.848,10.681,-15.625,1.831
0.237,-0.344,0.874,11.902,-16.724,1.221
0.229,-0.331,0.889,12.512,-16.663,0.977
0.234,-0.348,0.900,12.207,-15.930,-0.183
0.231,-0.372,0.905,11.536,-15.198,-1.648
0.233,-0.356,0.880,11.902,-14.404,-1.160
0.239,-0.340,0.867,12.939,-14.465,-0.427
0.235,-0.347,0.869,13.733,-15.015,-1.221
0.225,-0.362,0.883,14.282,-16.479,-1.953
0.214,-0.355,0.894,14.954,-17.883,-2.136
0.209,-0.358,0.904,15.198,-18.494,-2.625
0.201,-0.409,0.923,13.977,-19.104,-4.150
0.190,-0.439,0.991,10.620,-19.592,-4.639
0.182,-0.436,1.022,8.728,-17.334,-2.075
0.178,-0.426,0.972,8.179,-11.658,0.793
0.173,-0.393,0.945,7.324,-7.996,3.296
0.171,-0.353,0.925,7.324,-6.165,4.700
0.168,-0.360,0.919,6.531,-5.310,3.174
0.173,-0.374,0.934,4.333,-5.798,0.671
0.177,-0.359,0.970,3.723,-5.676,0.244
0.186,-0.377,0.927,4.272,-3.052,-0.610
0.193,-0.373,0.904,4.272,-1.831,-0.549
